id,level,type,question,option_a,option_b,option_c,option_d,correct,points,required,explanation,topic,source
GPL25-L1-01,Level 1,multiple_choice,依第25講，本講主題為何？,工程倫理與採購人員倫理,工程材料TAF試驗,政府採購公告日數,共同供應契約,A,1,TRUE,第25講標題為工程倫理與採購人員倫理，核心在採購行為中的人、誠信與專業倫理。,講次主軸,Notion：政府採購法 / 第25講
GPL25-L1-02,Level 1,multiple_choice,依第25講，本講聚焦於採購行為中的哪兩個關鍵？,人與誠信,價格與速度,公告與領標,鋼筋與混凝土,A,1,TRUE,第25講指出本講聚焦於採購行為中的人與誠信，銜接法律規範與專業倫理。,核心概念,Notion：政府採購法 / 第25講
GPL25-L1-03,Level 1,multiple_choice,依第25講，採購人員倫理準則的授權來源為何？,政府採購法第112條,政府採購法第70條,政府採購法第101條,政府採購法第52條,A,1,TRUE,第25講指出政府採購法第112條授權主管機關訂定採購人員倫理準則。,法源,Notion：政府採購法 / 第25講
GPL25-L1-04,Level 1,multiple_choice,依第25講，法律在法律、倫理、道德三層次中屬於何者？,最低標準，具強制力,個人喜好，不具效力,團體內部口號,完全不需遵守,A,1,TRUE,第25講整理法律是最低標準且具強制力。,法律層次,Notion：政府採購法 / 第25講
GPL25-L1-05,Level 1,multiple_choice,依第25講，倫理在法律、倫理、道德三層次中屬於何者？,團體規範,最低強制法律,純粹個人準則,毫無規範意義,A,1,TRUE,第25講整理倫理屬於團體規範。,倫理層次,Notion：政府採購法 / 第25講
GPL25-L1-06,Level 1,multiple_choice,依第25講，道德在法律、倫理、道德三層次中屬於何者？,個人準則,法律強制規範,採購公告程序,投標文件格式,A,1,TRUE,第25講整理道德屬於個人準則。,道德層次,Notion：政府採購法 / 第25講
GPL25-L1-07,Level 1,multiple_choice,依第25講，工程師四大責任對象不包括下列何者？,社會、專業、業主/雇主、同僚,社會,專業,投機炒作團體,D,1,TRUE,第25講列出工程師四大責任為對社會、對專業、對業主/雇主、對同僚。,工程師四大責任,Notion：政府採購法 / 第25講
GPL25-L1-08,Level 1,multiple_choice,依第25講，工程師對社會的責任為何？,維護公共安全、保障福祉,追求回扣最大化,協助廠商圍標,洩漏底價,A,1,TRUE,第25講指出工程師對社會責任為維護公共安全、保障福祉，且為最高優先。,對社會責任,Notion：政府採購法 / 第25講
GPL25-L1-09,Level 1,multiple_choice,依第25講，工程師四大責任中何者為最高優先？,對社會：維護公共安全、保障福祉,對業主：收取回扣,對同僚：搶功勞,對廠商：洩漏底價,A,1,TRUE,第25講明示公共安全與社會福祉是最高優先。,最高優先,Notion：政府採購法 / 第25講
GPL25-L1-10,Level 1,multiple_choice,依第25講，工程師對專業的責任包括何者？,持續進修、誠實執業,停止學習、隱匿錯誤,收受廠商招待,借名投標,A,1,TRUE,第25講指出工程師對專業責任為持續進修、誠實執業。,對專業責任,Notion：政府採購法 / 第25講
GPL25-L1-11,Level 1,multiple_choice,依第25講，工程師對業主或雇主的責任包括何者？,真誠服務、不收回扣,收取回扣,圖利特定廠商,隱匿安全風險,A,1,TRUE,第25講指出工程師對業主/雇主責任為真誠服務、不收回扣。,對業主雇主責任,Notion：政府採購法 / 第25講
GPL25-L1-12,Level 1,multiple_choice,依第25講，工程師對同僚的責任為何？,分工合作、尊重專業,互相排擠、隱匿資訊,要求同僚陪標,逼同僚洩漏底價,A,1,TRUE,第25講指出工程師對同僚責任為分工合作、尊重專業。,對同僚責任,Notion：政府採購法 / 第25講
GPL25-L1-13,Level 1,multiple_choice,依第25講，利益迴避與廉潔義務屬於何種國考重點？,利益衝突與廉潔義務,工程材料抗壓試驗,公共工程金質獎,瀝青壓實度,A,1,TRUE,第25講國考重點聚焦利益衝突與廉潔義務。,利益衝突,Notion：政府採購法 / 第25講
GPL25-L1-14,Level 1,multiple_choice,依第25講，採購事項涉及本人利益時應如何處理？,應行迴避,可繼續承辦,只需口頭說明,決標後再補救,A,1,TRUE,第25講指出涉及本人利益時應行迴避。,本人利益,Notion：政府採購法 / 第25講
GPL25-L1-15,Level 1,multiple_choice,依第25講，採購事項涉及配偶利益時應如何處理？,應行迴避,可正常評選,只要未收錢即可,只要保密即可,A,1,TRUE,第25講利益迴避對象包含配偶。,配偶利益,Notion：政府採購法 / 第25講
