id,level,type,question,option_a,option_b,option_c,option_d,correct,points,required,explanation,topic,source
GPL34B-L1-01,Level 1,multiple_choice,某最有利標案把價格權重設為10%，且不是固定價格給付。依第34講，主要問題為何？,價格納入評分時權重不得低於20%,價格權重一定只能10%,價格權重不得超過20%,價格完全不得納入評分,A,1,TRUE,第34講指出若將價格納入評分，其權重不得低於20%，且不得超過50%。,價格權重錯誤,Notion：政府採購法 / 第34講 / 再一次
GPL34B-L1-02,Level 1,multiple_choice,某最有利標案把價格權重設為70%。依第34講，主要問題為何？,價格權重不得超過50%,價格權重必須超過50%,價格權重不得低於70%,價格權重一律100%,A,1,TRUE,第34講指出若將價格納入評分，其權重不得低於20%，且不得超過50%。,價格權重過高,Notion：政府採購法 / 第34講 / 再一次
GPL34B-L1-03,Level 1,multiple_choice,非固定價格之最有利標若將價格列入評分，依第34講，正確區間為何？,20%至50%,5%至10%,50%至90%,一律不得列入,A,1,TRUE,第34講的價格權重範圍是不得低於20%、不得超過50%。,價格區間記憶,Notion：政府採購法 / 第34講 / 再一次
GPL34B-L1-04,Level 1,multiple_choice,某案採固定價格給付，承辦人仍把價格組成內容權重設為30%。依第34講，較可能問題為何？,固定價格給付時價格組成內容權重應低於20%,固定價格時價格組成內容必須50%以上,固定價格時價格組成不得低於30%,固定價格時不得有任何評選,A,1,TRUE,第34講指出若採固定價格給付，價格組成內容之權重應低於20%。,固定價格誤解,Notion：政府採購法 / 第34講 / 再一次
GPL34B-L1-05,Level 1,multiple_choice,某最有利標案簡報與答詢權重只設10%。依第34講，主要問題為何？,簡報與答詢權重不得低於20%,簡報與答詢不得列入評分,簡報與答詢必須低於10%,簡報與答詢一律50%以上,A,1,TRUE,第34講指出簡報與答詢權重不得低於20%。,簡報答詢不足,Notion：政府採購法 / 第34講 / 再一次
GPL34B-L1-06,Level 1,multiple_choice,機關設計簡報答詢，是為看廠商是否真正理解案情並能即時回應。依第34講，這主要評估何者？,廠商對案情的深入了解與即時反應能力,廠商封套顏色,廠商字體大小,廠商公司距離,A,1,TRUE,第34講指出簡報與答詢強調廠商對案情的深入了解與即時反應能力。,答詢功能,Notion：政府採購法 / 第34講 / 再一次
GPL34B-L1-07,Level 1,multiple_choice,某評選項目與採購目的無關，只是委員個人喜好。依第34講，主要違反何者？,評選項目應與採購目的有關之客觀性原則,價格協商原則,騎縫章原則,固定價格原則,A,1,TRUE,第34講指出評選項目應與採購目的有關，遵守客觀性原則。,評選項目偏離採購目的,Notion：政府採購法 / 第34講 / 再一次
GPL34B-L1-08,Level 1,multiple_choice,機關用某一廠商投標文件內容作為其他廠商計分基準。依第34講，主要問題為何？,不得以部分廠商之招標文件內容為計分基準,應以最早投標廠商為唯一基準,應以熟識廠商內容為基準,應以頁數最多者為基準,A,1,TRUE,第34講指出不得以部分廠商之招標文件內容為計分基準，以確保公平性。,以特定廠商文件為基準,Notion：政府採購法 / 第34講 / 再一次
GPL34B-L1-09,Level 1,multiple_choice,某廠商標封封口未蓋騎縫章，機關直接列為不合格標。依第34講，何者正確？,不得因標封封口未蓋騎縫章而規定為不合格標,一定應廢標,一定應沒收押標金,一定應停權,A,1,TRUE,第34講不合格標負面表列指出標封封口未蓋騎縫章不得規定為不合格標。,騎縫章廢標,Notion：政府採購法 / 第34講 / 再一次
GPL34B-L1-10,Level 1,multiple_choice,投標文件未逐頁蓋章，但已於規定處蓋章。依第34講，機關直接廢標是否妥當？,不妥，不得僅因未逐頁蓋章而廢標,妥當，必然不合格,應直接刊登不良廠商,應直接解除契約,A,1,TRUE,第34講指出投標文件未逐頁蓋章，不得規定為不合格標；僅需於規定處蓋章。,逐頁蓋章廢標,Notion：政府採購法 / 第34講 / 再一次
GPL34B-L1-11,Level 1,multiple_choice,廠商未附電子領標憑據，但已繳押標金，機關仍直接列不合格。依第34講，何者正確？,不得因此列為不合格標,必然不合格,必然不得開標,必然沒收押標金,A,1,TRUE,第34講負面表列指出未檢附電子領標憑據，若已繳納押標金，不得規定為不合格標。,電子領標憑據,Notion：政府採購法 / 第34講 / 再一次
GPL34B-L1-12,Level 1,multiple_choice,計畫書字體大小、裝訂方式不符機關格式要求，內容仍可辨識。依第34講，機關可否因此規定為不合格標？,不得因此規定為不合格標,一定不合格,必須不予發還押標金,必須停權,A,1,TRUE,第34講指出投標文件編排、字體大小、裝訂方式不符規定，不得規定為不合格標。,字體裝訂廢標,Notion：政府採購法 / 第34講 / 再一次
GPL34B-L1-13,Level 1,multiple_choice,計畫書頁數或紙張大小與規定不同，機關直接以不合格標處理。依第34講，主要問題為何？,頁數、紙張大小不符不得規定為不合格標,頁數錯誤必然重大違約,紙張大小不符必然刑責,頁數越多必然得標,A,1,TRUE,第34講負面表列包含標單或計畫書頁數、紙張大小不符規定，不得列為不合格標。,頁數紙張廢標,Notion：政府採購法 / 第34講 / 再一次
GPL34B-L1-14,Level 1,multiple_choice,廠商未用機關封套，但外封可清楚辨識投標案號。依第34講，何者正確？,不得因未使用機關封套而廢標,必然不合格,必然不得收件,必然構成圍標,A,1,TRUE,第34講指出未使用機關提供之封套，只要能辨識投標案號，不得規定為不合格標。,封套形式瑕疵,Notion：政府採購法 / 第34講 / 再一次
GPL34B-L1-15,Level 1,multiple_choice,第34講所謂不合格標負面表列，核心目的較接近何者？,避免機關以過度形式要件任意廢標,鼓勵機關任意擴張廢標事由,使所有形式瑕疵均不合格,只保護特定廠商,A,1,TRUE,第34講列出多項不得列為不合格標之形式瑕疵，目的在避免過度形式要件影響公平競爭。,負面表列核心,Notion：政府採購法 / 第34講 / 再一次
GPL34B-L1-16,Level 1,multiple_choice,評選委員會委員總額10人，但只有4人出席。依第34講，主要問題為何？,未達委員總額1/2以上出席,已達出席標準,只要一人出席即可,出席人數與會議效力無關,A,1,TRUE,第34講指出評選委員會應有委員總額1/2以上出席。,出席不足,Notion：政府採購法 / 第34講 / 再一次
GPL34B-L1-17,Level 1,multiple_choice,評選委員會出席8人，但只有4人同意某決議。依第34講，主要問題為何？,未經出席委員過半數同意,已達過半數,只需任一委員同意,應由廠商表決,A,1,TRUE,第34講指出表決門檻應經出席委員過半數同意。8人出席時須至少5人同意。,表決不足,Notion：政府採購法 / 第34講 / 再一次
GPL34B-L1-18,Level 1,multiple_choice,評選會出席9人，外聘專家學者只有2人。依第34講，主要問題為何？,外聘專家學者不得少於出席人數1/3，9人出席至少3人,外聘2人必然足夠,外聘專家不得超過2人,專家比例不重要,A,1,TRUE,第34講指出外聘專家學者不得少於出席人數1/3，且至少需2人。,專家比例不足,Notion：政府採購法 / 第34講 / 再一次
