id,level,type,question,option_a,option_b,option_c,option_d,correct,points,required,explanation,topic,source
GPL30B-L1-01,Level 1,multiple_choice,某機關開標後才說本案可以共同投標，招標文件完全沒寫。依第30講，主要錯誤為何？,允許共同投標須先於招標文件載明,共同投標可開標後口頭同意,共同投標不用文件,共同投標只看廠商意願,A,1,TRUE,第30講指出機關允許共同投標之基本規定，重點是招標文件須先載明。,共同投標載明,Notion：政府採購法 / 第30講 / 再一次
GPL30B-L1-02,Level 1,multiple_choice,甲公司同時以個別廠商投標，又加入乙丙共同投標團隊。依第30講，原則上如何？,同一採購案成員不得重複以個別或其他共同投標身分投標,只要甲公司有實力即可重複投標,共同投標一定可以重複參與,只有得標後才禁止重複,A,1,TRUE,第30講指出同一採購案中，成員不得重複以個別或他共同投標身分投標。,成員重複投標,Notion：政府採購法 / 第30講 / 再一次
GPL30B-L1-03,Level 1,multiple_choice,某採購涉及專利技術，若完全禁止成員重複參與會不利競爭。依第30講，機關應如何處理例外？,可在招標文件明訂例外,可由廠商事後自行決定,不得寫入招標文件,開標後由評委臨時決定,A,1,TRUE,第30講指出涉及專利或特殊專業技術，或禁止重複參與不利競爭時，可在招標文件明訂例外。,特殊技術例外,Notion：政府採購法 / 第30講 / 再一次
GPL30B-L1-04,Level 1,multiple_choice,共同投標文件只有其中一家公司業務簽名，其他成員未共同簽署，也未依協議書指定代表。依第30講，主要問題為何？,投標文件簽署不完整,只要任一業務簽名即可,共同投標不得簽署,簽署只在驗收後需要,A,1,TRUE,第30講指出投標文件須由各成員負責人/代理人共同簽署，或依共同投標協議書之指定代表人簽署。,簽署缺漏,Notion：政府採購法 / 第30講 / 再一次
GPL30B-L1-05,Level 1,multiple_choice,共同投標協議書沒有公證或認證，承辦人說有蓋章就好。依第30講，主要錯誤為何？,共同投標協議書需公證或認證,共同投標協議書只要口頭即可,公證認證只適用驗收文件,共同投標不得有協議書,A,1,TRUE,第30講指出共同投標協議書需公證或認證，原則以中文；涉外採購須符合招標文件並附中文譯本。,協議書未認證,Notion：政府採購法 / 第30講 / 再一次
GPL30B-L1-06,Level 1,multiple_choice,涉外共同投標協議書只有外文版本，未附中文譯本，也不符招標文件。依第30講，主要問題為何？,涉外採購雖得用外文，但須附中文譯本並符合招標文件規範,外文版本永遠充分,共同投標協議書不得中文,中文譯本只供廠商內部參考,A,1,TRUE,第30講指出協議書原則中文，涉外採購得以外文，但須附中文譯本並符合招標文件。,協議書語言,Notion：政府採購法 / 第30講 / 再一次
GPL30B-L1-07,Level 1,multiple_choice,共同投標協議書未載明代表廠商、授權權限、各成員主辦項目與契約金額比例。依第30講，主要缺失為何？,協議書必載事項不完整,這些事項可得標後再口頭補,協議書只需標案名稱,契約金額比例不得記載,A,1,TRUE,第30講列共同投標協議書必載事項，包括代表廠商、代表人、授權權限、責任分工、主辦項目與契約金額比例。,責任分工不明,Notion：政府採購法 / 第30講 / 再一次
GPL30B-L1-08,Level 1,multiple_choice,共同投標協議書只寫『大家盡量配合』，未明確寫投標後或得標後連帶履約責任。依第30講，主要問題為何？,連帶履約責任應明確不可含糊,連帶責任不得記載,只要寫配合即可,共同投標各成員一定免責,A,1,TRUE,第30講指出共同投標協議書應明確記載投標後或得標後之連帶履約責任。,連帶責任含糊,Notion：政府採購法 / 第30講 / 再一次
GPL30B-L1-09,Level 1,multiple_choice,共同投標文件沒有說明由代表廠商統一請領或各成員分別請領，也無項目金額對應。依第30講，主要缺失為何？,價金請領方式未明確約定,共同投標不得請款,請款方式一律由機關猜測,價金只能由最小成員請領,A,1,TRUE,第30講指出協議書應載明價金請領方式，代表統一請領或各成員分別請領，並對應項目與金額。,價金請領混亂,Notion：政府採購法 / 第30講 / 再一次
GPL30B-L1-10,Level 1,multiple_choice,共同投標成員之一破產後，協議書完全沒有替代履約安排。依第30講，主要缺失為何？,協議書應載明成員破產或重大情事時之替代履約安排,破產後契約自動變更為同等品,破產成員一定免責且不用安排,替代履約不得約定,A,1,TRUE,第30講列協議書必載事項包括成員破產或重大情事無法續約時，由其他成員承接或另行指定等安排。,成員破產安排,Notion：政府採購法 / 第30講 / 再一次
