id,level,type,question,option_a,option_b,option_c,option_d,correct,points,required,explanation,topic,source
GPL16B-L1-01,Level 1,multiple_choice,依第16講，本講進入財物、勞務採購的哪一階段實務？,招標文件、開標、決標、驗收實務,刑事羈押審查,婚姻登記程序,土地徵收補償,A,1,TRUE,第16講指出，本講開始進入財物、勞務採購的招標文件、開標、決標、驗收實務，考試愛出程序題。,講次主軸,Notion：政府採購法 / 第16講 / 再一次
GPL16B-L1-02,Level 1,multiple_choice,某資訊服務案只用最低價決標，結果廠商低價搶標、品質下降、履約困難。依第16講，這正是最低標的何種風險？,低價搶標導致品質與履約風險,最低標一定品質最好,最低標完全無風險,最低標只適用財產變賣,A,1,TRUE,第16講比較最低標與最有利標，指出最低標雖省錢，但缺點是低價搶標、品質下降、履約困難。,最低標風險,Notion：政府採購法 / 第16講 / 再一次
GPL16B-L1-03,Level 1,multiple_choice,某顧問服務案需要比較技術、品質、能力、經驗與價格。依第16講，較符合何種決標趨勢？,最有利標,只看最低標,財產出租,完全不用決標,A,1,TRUE,第16講指出現代趨勢為最有利標，評估技術、品質、能力、經驗、價格，由綜合最佳者得標。,最有利標,Notion：政府採購法 / 第16講 / 再一次
GPL16B-L1-04,Level 1,multiple_choice,依第16講，最有利標希望達成的採購三原則為何？,如期、如質、如實,如價、如夢、如雷,如期、如訴、如判,如數、如風、如火,A,1,TRUE,第16講整理最有利標目的，是希望達成如期、如質、如實完成採購，避免惡性低價競爭。,採購三原則,Notion：政府採購法 / 第16講 / 再一次
GPL16B-L1-05,Level 1,multiple_choice,某機關採購PMP訓練課程與專案管理顧問服務。依第16講，通常採何種制度？,評選制度,財產變賣制度,刑事審判制度,完全免評估制度,A,1,TRUE,第16講PMP專案管理採購案例指出，訓練課程、顧問服務、專案管理通常採評選制度。,PMP採購案例,Notion：政府採購法 / 第16講 / 再一次
GPL16B-L1-06,Level 1,multiple_choice,依第16講，PMP或顧問服務評選項目不包括下列何者？,廠商履約能力、講師資歷、課程內容、成本分析、簡報表現,講師資歷,課程內容,廠商老闆星座,D,1,TRUE,第16講列舉評分項目包含廠商履約能力、講師資歷、課程內容、成本分析、簡報表現。,評選項目,Notion：政府採購法 / 第16講 / 再一次
GPL16B-L1-07,Level 1,multiple_choice,依第16講，評審委員將廠商排第1名、第2名、第3名，再統計結果，稱為何種方法？,序位法,抽籤法,拍賣法,分批法,A,1,TRUE,第16講指出序位法是評審委員排序第1名、第2名、第3名，最後統計結果，常用於顧問案、專業服務、教育訓練。,序位法,Notion：政府採購法 / 第16講 / 再一次
GPL16B-L1-08,Level 1,multiple_choice,某招標案只有公告，沒有投標須知、標單、契約條款與技術規範。依第16講，主要問題為何？,招標文件組成不完整,公告已足夠，其他文件都不需要,技術規範不得出現,契約條款只能決標後口頭約定,A,1,TRUE,第16講列出招標文件至少包括招標文件、投標須知、投標標單、廠商聲明書、契約條款、技術規範、補充說明書。,招標文件,Notion：政府採購法 / 第16講 / 再一次
GPL16B-L1-09,Level 1,multiple_choice,某廠商投標標封未密封。依第16講，通常可能如何處理？,判定無效標,必然得標,直接改成最有利標,視為已驗收,A,1,TRUE,第16講列出標封未密封為常見無效標情形。,無效標,Notion：政府採購法 / 第16講 / 再一次
GPL16B-L1-10,Level 1,multiple_choice,某廠商未附押標金就投標。依第16講，通常可能構成何者？,無效標,自動減價,履約完成,驗收合格,A,1,TRUE,第16講無效標考點包括未附押標金、未繳押標金。,無效標,Notion：政府採購法 / 第16講 / 再一次
GPL16B-L1-11,Level 1,multiple_choice,某廠商投標文件逾期送達。依第16講，通常可能構成何者？,無效標,最有利標,後續擴充,低於底價80%,A,1,TRUE,第16講投標文件無效情形包含逾期送達。,無效標,Notion：政府採購法 / 第16講 / 再一次
GPL16B-L1-12,Level 1,multiple_choice,某廠商任意塗改標單，導致標價不明。依第16講，通常可能構成何者？,無效標,自動合格,分期付款,採購三原則,A,1,TRUE,第16講列出標價不清楚、未蓋章、任意塗改標單等均屬投標文件無效情形。,無效標,Notion：政府採購法 / 第16講 / 再一次
GPL16B-L1-13,Level 1,multiple_choice,依第16講，廠商資格文件通常要求下列何者？,公司登記證明、納稅證明、履約能力證明、專業資格文件,廠商員工家庭旅遊照片,承辦人私人推薦信,社群媒體粉絲數,A,1,TRUE,第16講列出廠商資格文件通常要求公司登記證明、納稅證明、履約能力證明、專業資格文件。,廠商資格文件,Notion：政府採購法 / 第16講 / 再一次
GPL16B-L1-14,Level 1,multiple_choice,依第16講，自98年4月起，何種文件不再作為資格審查必要文件？,營利事業登記證,納稅證明,履約能力證明,專業資格文件,A,1,TRUE,第16講指出98年重大修正：營利事業登記證自98年4月起不再作為資格審查必要文件。,98年修正,Notion：政府採購法 / 第16講 / 再一次
GPL16B-L1-15,Level 1,multiple_choice,某機關規格直接寫『ASUS限定』。依第16講與第26條，主要問題為何？,不得指定特定品牌，應以性能規格表示或加註同等品,指定品牌一定合法,性能規格不得使用,同等品不得出現,A,1,TRUE,第16講第26條重點指出，機關不得指定特定品牌；若不得不引用，必須加註或同等品。,技術規格,Notion：政府採購法 / 第16講 / 再一次
GPL16B-L1-16,Level 1,multiple_choice,依第16講，下列何者較符合性能規格寫法？,i7 CPU以上、32GB RAM以上、1TB SSD以上,ASUS限定,Dell限定,HP限定,A,1,TRUE,第16講舉例，規格應以性能表示，例如i7 CPU以上、32GB RAM以上、1TB SSD以上，而非限定品牌。,性能規格,Notion：政府採購法 / 第16講 / 再一次
GPL16B-L1-17,Level 1,multiple_choice,依第16講，押標金通常於何時繳納，其功能為何？,投標時繳納，用於防止亂投標,驗收後繳納，用於付款,保固期滿繳納，用於抽籤,決標公告後由機關繳給廠商,A,1,TRUE,第16講指出押標金於投標時繳納，功能是防止亂投標。,押標金,Notion：政府採購法 / 第16講 / 再一次
GPL16B-L1-18,Level 1,multiple_choice,依第16講，履約保證金通常於何時繳納，其功能為何？,得標後繳納，用於確保履約,投標前繳納，用於防止亂投標,驗收紀錄後補繳,由未得標廠商共同繳納,A,1,TRUE,第16講指出履約保證金於得標後繳納，功能是確保履約。,履約保證金,Notion：政府採購法 / 第16講 / 再一次
GPL16B-L1-19,Level 1,multiple_choice,某財物採購契約只寫『買設備一批』，未寫品項、數量、規格、交貨地點與時間。依第16講，主要問題為何？,財物採購履約內容不明確,財物採購不得寫規格,交貨地點不得約定,只要廠商知道即可,A,1,TRUE,第16講指出財物採購要寫品項、數量、規格、交貨地點、交貨時間。,履約內容明確,Notion：政府採購法 / 第16講 / 再一次
GPL16B-L1-20,Level 1,multiple_choice,某勞務採購契約未寫工作範圍、工作內容、期限與人力需求。依第16講，主要問題為何？,勞務採購履約內容不明確,勞務契約只需寫總價,勞務採購不得約定期限,人力需求只由廠商事後決定,A,1,TRUE,第16講指出勞務採購要寫工作範圍、工作內容、工作期限、人力需求。,勞務履約內容,Notion：政府採購法 / 第16講 / 再一次
GPL16B-L1-21,Level 1,multiple_choice,A廠商540萬、B廠商520萬、C廠商500萬，若500萬仍高於底價，依第16講，誰通常優先減價？,最低價廠商C,最高價廠商A,中間價廠商B,由未投標廠商減價,A,1,TRUE,第16講開標與減價程序舉例指出，若最低標價仍高於底價，最低價廠商優先減價。,開標減價,Notion：政府採購法 / 第16講 / 再一次
GPL16B-L1-22,Level 1,multiple_choice,某案預算500萬，機關卻決標520萬。依第16講，主要問題為何？,決標金額不得超過預算金額,決標金額越高越好,預算與決標金額無關,只要廠商同意即可超預算,A,1,TRUE,第16講強調預算金額應大於等於決標金額，不可決標金額大於預算金額。,預算與決標金額,Notion：政府採購法 / 第16講 / 再一次
GPL16B-L1-23,Level 1,multiple_choice,某標價低於底價80%，機關懷疑顯不合理與低價搶標。依第16講，機關得要求何者？,要求廠商提出說明或提供擔保,一定直接決標且不得審查,一定免驗收,由其他廠商補價,A,1,TRUE,第16講第58條重點指出，標價低於底價80%可能顯不合理，機關得要求提出說明或提供擔保。,低於底價80%,Notion：政府採購法 / 第16講 / 再一次
GPL16B-L1-24,Level 1,multiple_choice,依第16講，驗收紀錄應載明下列何者？,案號、驗收標的、數量、日期、結果,承辦人私人行程,廠商廣告文案,評審委員星座,A,1,TRUE,第16講驗收重點指出，驗收紀錄應載明案號、驗收標的、數量、日期、結果。,驗收紀錄,Notion：政府採購法 / 第16講 / 再一次
GPL16B-L1-25,Level 1,multiple_choice,某案買10台設備，其中3台規格不符。依第16講，可採何種處理方式？,退貨、換貨、改善、復驗,一律視為全部合格,不得要求改善,直接付款且不得記錄,A,1,TRUE,第16講驗收不合格處理指出，例如10台設備中3台規格不符，可退貨、換貨、改善、復驗。,驗收不合格與付款,Notion：政府採購法 / 第16講 / 再一次
