id,level,type,question,option_a,option_b,option_c,option_d,correct,points,required,explanation,topic,source
GPL36B-L1-01,Level 1,multiple_choice,某機關簽約時完全不管主管機關訂定之契約要項，任意自行設計條款。依第36講，契約要項主要連結何條？,§63,§65,§74,§101,A,1,TRUE,第36講指出契約要項（§63）由主管機關參考國際與國內實務訂定。,契約要項定位,Notion：政府採購法 / 第36講 / 再一次
GPL36B-L1-02,Level 1,multiple_choice,履約中機關因承辦人個人喜好任意要求變更契約內容。依第36講，主要問題為何？,機關不得任意變更契約,機關可任意變更契約,廠商必須無條件接受所有變更,變更契約與公共利益無關,A,1,TRUE,第36講指出機關不得任意變更契約，除非因政策變更且符合公共利益（§64）。,任意變更契約,Notion：政府採購法 / 第36講 / 再一次
GPL36B-L1-03,Level 1,multiple_choice,機關因重大政策變更且符合公共利益，需調整契約。依第36講，較可能連結何者？,§64契約變更例外,§65禁止轉包,§71驗收期限,§101停權,A,1,TRUE,第36講指出契約不得任意變更，除非因政策變更且符合公共利益（§64）。,政策變更例外,Notion：政府採購法 / 第36講 / 再一次
GPL36B-L1-04,Level 1,multiple_choice,得標廠商把原契約主要部分整個交給另一家公司做，自己只收管理費。依第36講，這較可能是何者？,違法轉包,合法分包,部分驗收,異議程序,A,1,TRUE,第36講指出得標廠商應自行履行主要部分，不得將原契約轉包。,轉包判斷,Notion：政府採購法 / 第36講 / 再一次
GPL36B-L1-05,Level 1,multiple_choice,廠商違法轉包後，機關依第36講得如何處理？,解除或終止契約，並沒收履約保證金,必須照常付款,只能口頭警告,不得處理,A,1,TRUE,第36講指出違法轉包者，機關得解除或終止契約，並沒收履約保證金。,轉包效果,Notion：政府採購法 / 第36講 / 再一次
GPL36B-L1-06,Level 1,multiple_choice,得標廠商將非主要部分交給其他廠商施作。依第36講，這較接近何者？,合法分包可能性,必然違法轉包,必然停權,必然申訴,A,1,TRUE,第36講指出廠商得將非主要部分分包給其他廠商。,分包範圍,Notion：政府採購法 / 第36講 / 再一次
GPL36B-L1-07,Level 1,multiple_choice,分包廠商施工出錯，原廠商主張自己完全免責。依第36講，何者正確？,原廠商仍負連帶責任,原廠商完全免責,責任全部由機關負擔,責任全部由會驗人負擔,A,1,TRUE,第36講指出分包廠商之行為，原廠商仍負連帶責任。,分包責任,Notion：政府採購法 / 第36講 / 再一次
GPL36B-L1-08,Level 1,multiple_choice,依第36講，轉包與分包最重要的區別之一為何？,主要部分不得轉包，非主要部分得分包且原廠商仍負責,兩者完全相同,分包後原廠商必然免責,轉包永遠合法,A,1,TRUE,第36講區分§65禁止轉包與§67分包，主要部分不得轉包，非主要部分可分包但原廠商仍負連帶責任。,轉包分包區別,Notion：政府採購法 / 第36講 / 再一次
GPL36B-L1-09,Level 1,multiple_choice,廠商履約完成後，機關拖了60日才準備辦理驗收。依第36講，主要問題為何？,履約完成後應於30日內辦理驗收,履約完成後可無限期拖延,驗收期限一律90日,驗收期限只由廠商決定,A,1,TRUE,第36講指出驗收期限為履約完成後30日內辦理驗收。,驗收期限踩雷,Notion：政府採購法 / 第36講 / 再一次
GPL36B-L1-10,Level 1,multiple_choice,驗收會議中，誰負責主持驗收程序並由機關首長指派？,主驗人員,會驗人員,協驗人員,監驗人員,A,1,TRUE,第36講指出主驗人員主持驗收程序，由機關首長指派。,主驗角色,Notion：政府採購法 / 第36講 / 再一次
