id,level,type,question,option_a,option_b,option_c,option_d,correct,points,required,explanation,topic,source
GPL18B-L1-01,Level 1,multiple_choice,某工程決標後，承辦人以為採購工作已結束，後續全部交給廠商自行處理。依第18講，主要錯誤為何？,決標後仍須進入工程履約管理，直到驗收結算與結案,決標後機關完全不用管理,工程只需公告不用履約,履約管理只適用財物採購,A,1,TRUE,第18講主軸是工程採購之履約管理，從開工前準備到施工管制、驗收結算與結案，並非決標即結束。,履約管理定位,Notion：政府採購法 / 第18講 / 再一次
GPL18B-L1-02,Level 1,multiple_choice,某工程沒有施工計畫、品質計畫、安衛計畫、環保計畫與施工日誌，只靠口頭交代施工。依第18講，主要缺失為何？,履約管理文件不足，無法形成可查核之管理脈絡,文件越少越合規,施工日誌不得填寫,品質計畫只適用勞務採購,A,1,TRUE,第18講列出施工計畫書、品質計畫、安衛計畫、交通維持計畫、環保執行計畫、土石方計畫、施工日誌、查驗與驗收文件等。,文件控管,Notion：政府採購法 / 第18講 / 再一次
GPL18B-L1-03,Level 1,multiple_choice,廠商未成立工務所、未現勘，也未做工址與臨房調查即進場施工。依第18講，主要問題為何？,開工前準備不足，應先完成工務所、現勘、工址與臨房調查,開工前不需任何準備,工址調查只在驗收後做,臨房調查只適用財物採購,A,1,TRUE,第18講開工前準備包含成立工務所/工地辦公室、工地現勘、工址實地調查與臨房調查等。,開工前準備,Notion：政府採購法 / 第18講 / 再一次
GPL18B-L1-04,Level 1,multiple_choice,廠商未先協調管線遷移、障礙排除與許可證照，導致開工後停擺。依第18講，較正確作法為何？,及早與機關、使用單位、設計單位協調用地、管線與許可證照,等停工後再處理即可,由居民自行協調,由競爭廠商處理,A,1,TRUE,第18講提醒應及早與機關/使用單位/設計單位協調用地取得、障礙排除、管線協調與許可證照，以免延宕。,用地協調,Notion：政府採購法 / 第18講 / 再一次
GPL18B-L1-05,Level 1,multiple_choice,廠商要求機關額外提供工寮、臨辦用地，主張全部應由機關負責。依第18講，原則為何？,施工所需臨時用地如工寮、臨辦由廠商自理,所有臨時用地均由法院提供,工寮不得設置,臨辦用地由未得標廠商提供,A,1,TRUE,第18講區分使用基地由機關指定與提供，施工所需臨時用地如工寮、臨辦由廠商自理。,臨時用地,Notion：政府採購法 / 第18講 / 再一次
GPL18B-L1-06,Level 1,multiple_choice,某工程工地主任只有掛名，未常駐工地，也未按日填施工日誌。依第18講，主要問題為何？,工地主任原則專任常駐，並應按日填寫施工日誌,工地主任可以只掛名,施工日誌只需完工後補寫,工地主任不得到場,A,1,TRUE,第18講指出工地主任原則專任並常駐工地，義務包含按日填寫施工日誌。,工地主任掛名,Notion：政府採購法 / 第18講 / 再一次
GPL18B-L1-07,Level 1,multiple_choice,工地主任同時兼任兩個大型工程工地，且無機關同意。依第18講，主要問題為何？,工地主任原則不得同時兼任兩工地，大型工程多要求專任,工地主任可任意兼任十個工地,越多兼任越合規,工地主任只看公司安排,A,1,TRUE,第18講指出工地主任原則上專任並常駐工地，不得同時兼任兩工地；5000萬以上多要求專任。,工地主任兼任,Notion：政府採購法 / 第18講 / 再一次
GPL18B-L1-08,Level 1,multiple_choice,工程查驗時工地主任不在場，也無法出示證件說明。依第18講，主要缺失為何？,工地主任查驗/驗收時應在場說明並出示證件,查驗時工地主任不得到場,只需工人代表到場即可,查驗與工地主任完全無關,A,1,TRUE,第18講指出工地主任於查驗或驗收時應在場說明並出示證件。,查驗到場,Notion：政府採購法 / 第18講 / 再一次
GPL18B-L1-09,Level 1,multiple_choice,某工程金額達6000萬元，廠商未派符合資格之工地主任。依第18講，主要問題為何？,工程金額5000萬元以上屬應派工地主任重點情形,5000萬元以上反而不用工地主任,只有10億元以上才需工地主任,金額與工地主任無關,A,1,TRUE,第18講施行細則第18條舉例，工程金額≥5000萬為工地主任應派情形之一。,應派工地主任,Notion：政府採購法 / 第18講 / 再一次
GPL18B-L1-10,Level 1,multiple_choice,專任工程人員未審施工計畫，也未督導按圖施工。依第18講，主要缺失為何？,專任工程人員應審查施工計畫、督導按圖施工並處理技術問題,專任工程人員只負責行政收文,專任工程人員不得看圖說,專任工程人員只在驗收後出現,A,1,TRUE,第18講指出專任工程人員負責審查施工計畫、督導按圖施工、處理技術問題及查驗/驗收到場說明簽名。,專任工程人員,Notion：政府採購法 / 第18講 / 再一次
GPL18B-L1-11,Level 1,multiple_choice,品管人員多次未改善缺失，機關要求更換，廠商拒絕。依第18講，較正確為何？,機關得要求更換不適任人員，廠商不得拒絕,機關不得要求更換,廠商一定可拒絕,只能等完工後處理,A,1,TRUE,第18講指出工程師或機關得列舉事實通知更換工地負責人、品管或安衛人員，廠商不得拒絕。,人員不適任,Notion：政府採購法 / 第18講 / 再一次
GPL18B-L1-12,Level 1,multiple_choice,廠商未比對地形、地下管線、水文與鑽孔地調資料，導致施工遇障礙。依第18講，缺少何種工作？,工址/地質調查與資料比對,評選委員排序,綠色採購標章,異議申訴程序,A,1,TRUE,第18講工址/地質調查包含地形地貌、地下管線水文、氣候交通、水電來源、地上障礙物，並須逐項比對鑽孔/地調資料。,工址調查,Notion：政府採購法 / 第18講 / 再一次
GPL18B-L1-13,Level 1,multiple_choice,開挖鄰近民宅前未做臨房調查，施工後鄰房龜裂難以釐清。依第18講，主要問題為何？,應進行臨房調查、防護、動態監測並保存紀錄,臨房調查不得做,鄰房龜裂一定與施工無關,只需口頭問鄰居,A,1,TRUE,第18講臨房調查與防護強調不得致鄰地地基塌陷或危害，施工中應動態監測與保存紀錄。,臨房防護,Notion：政府採購法 / 第18講 / 再一次
GPL18B-L1-14,Level 1,multiple_choice,工程開挖深度2公尺，但未採防護措施。依第18講，主要問題為何？,開挖超過1.5m須採防護措施,開挖超過10m才需要任何防護,2公尺開挖一律免防護,防護措施只適用土石方申報,A,1,TRUE,第18講引用建築法指出，開挖超過1.5m須採防護措施，並於建照/雜照檢附防護圖說與說明。,開挖防護,Notion：政府採購法 / 第18講 / 再一次
GPL18B-L1-15,Level 1,multiple_choice,工程開工後20天，廠商才提報整體施工計畫。依第18講講者口述慣例，主要問題為何？,初步/整體施工計畫通常開工後7日內提報,整體施工計畫完工後再提即可,整體施工計畫只需驗收時提出,整體施工計畫不得提報,A,1,TRUE,第18講指出初步/整體施工計畫通常開工後7日內提報，經工程師核准後執行。,整體施工計畫逾期,Notion：政府採購法 / 第18講 / 再一次
GPL18B-L1-16,Level 1,multiple_choice,重要工項明天開工，廠商今天才臨時口頭說明工法，未提分項施工計畫。依第18講，較正確作法為何？,重要工項分項施工計畫通常應於開工前3日提送,分項施工計畫只能口頭說明,分項計畫完工後補即可,重要工項不需報核,A,1,TRUE,第18講指出分項施工計畫於重要工項開工前3日提送，特殊工法另行報核。,分項施工計畫,Notion：政府採購法 / 第18講 / 再一次
GPL18B-L1-17,Level 1,multiple_choice,工程沒有甘特圖、網狀圖、關鍵路徑或資源配置，只靠廠商口頭估計。依第18講，主要問題為何？,進度控制不足，應有甘特圖/網狀圖、關鍵路徑與資源配置,進度控制不得書面化,甘特圖只適用考試讀書,工程不需要時序安排,A,1,TRUE,第18講施工計畫中進度控制包含甘特圖/網狀圖、關鍵路徑、資源配置、時序安排。,進度控制,Notion：政府採購法 / 第18講 / 再一次
GPL18B-L1-18,Level 1,multiple_choice,主要工項沒有施工SOP、檢查點與停等點，現場憑經驗施工。依第18講，主要問題為何？,施工方法應包含主要工項步驟、檢查點與停等點,停等點只適用財物驗收,SOP不得寫入施工計畫,經驗施工永遠足夠,A,1,TRUE,第18講施工計畫內容包含施工方法與SOP，主要工項之步驟、檢查點、停等點。,停等點與SOP,Notion：政府採購法 / 第18講 / 再一次
GPL18B-L1-19,Level 1,multiple_choice,颱風季施工卻沒有豪雨、地震等預警與地方政府通報鏈結。依第18講，缺少何種計畫內容？,緊急應變計畫,廠商聲明書,評選序位表,押標金轉正,A,1,TRUE,第18講緊急應變包括颱風豪雨、地震等預警與因應，並與氣象單位及地方政府通報鏈結。,緊急應變,Notion：政府採購法 / 第18講 / 再一次
GPL18B-L1-20,Level 1,multiple_choice,道路施工未做臨時導改、標誌標線、公共安全措施與派員監測，造成交通混亂。依第18講，主要缺失為何？,交通維持計畫不足,剩餘土石方計畫過度完整,履約保證金太高,異議期限太短,A,1,TRUE,第18講交通維持計畫內容包括臨時導改、標誌標線、公共安全措施與派員監測。,交通維持,Notion：政府採購法 / 第18講 / 再一次
GPL18B-L1-21,Level 1,multiple_choice,工地噪音、振動、空污、水污染與廢棄物處理均未規劃。依第18講，缺少何種文件或管理？,環境保護執行計畫,申訴答辯書,評選委員名單,同等品審查表,A,1,TRUE,第18講環境保護執行計畫包含噪音/振動、空氣/水污染防治、廢棄物處理、生態與文化資產保護，並配合地方環保機關稽查。,環境保護,Notion：政府採購法 / 第18講 / 再一次
GPL18B-L1-22,Level 1,multiple_choice,危險性工作場所未事前審查，工人未受教育訓練，設備也未檢查。依第18講，主要問題為何？,勞工安全衛生計畫不足,土石方去向證明不足,財物規格品牌限制,申訴委員會人數不足,A,1,TRUE,第18講勞安計畫包含整體與分項、危險性工作場所事前審查、教育訓練、設備檢查與緊急應變。,勞安計畫,Notion：政府採購法 / 第18講 / 再一次
GPL18B-L1-23,Level 1,multiple_choice,剩餘土石方沒有合法土資場名稱、地址、主管機關同意與照片存證。依第18講，缺少何種管理要件？,去向與證明,評選簡報,廠商聲明書,押標金收據,A,1,TRUE,第18講土石方計畫須列明合法土資場或最終處置/再利用場所之名稱、地址、營利事業登記、主管機關同意與照片存證。,土石方去向,Notion：政府採購法 / 第18講 / 再一次
GPL18B-L1-24,Level 1,multiple_choice,土方外運沒有車輛追蹤、遠端監控，也未配合地方政府列管抽查。依第18講，主要問題為何？,缺少逐車追蹤與列管機制,缺少評選委員會,缺少同等品條款,缺少異議書地址,A,1,TRUE,第18講剩餘土石方管理包含逐車追蹤，裝設車輛追蹤與遠端監控設備，並配合地方政府列管與抽查。,逐車追蹤,Notion：政府採購法 / 第18講 / 再一次
GPL18B-L1-25,Level 1,multiple_choice,廠商任意傾倒土石方或未依計畫申報。依第18講，可能處置為何？,限期改善、扣款、停工、終止契約，重大者可能涉及不良廠商處置,一律視為合法,不得處罰,只能口頭提醒且不得留紀錄,A,1,TRUE,第18講指出超載、任意傾倒、污染或未依計畫執行/未申報時，得依契約或機關規定處罰，如限期改善、扣款、停工、終止契約，重大者依採購法處理。,土石方違規,Notion：政府採購法 / 第18講 / 再一次
