id,level,type,question,option_a,option_b,option_c,option_d,correct,points,required,explanation,topic,source
GPL15B-L1-01,Level 1,multiple_choice,某機關採購100台筆電、印表機與耗材，主要是取得動產設備。依第15講，較應認定為何種採購？,財物採購,勞務採購,工程採購,財產處分,A,1,TRUE,第15講指出財物包括買賣、租賃、訂製、不動產、動產、權利；電腦、印表機、耗材等屬財物採購。,財物採購判斷,Notion：政府採購法 / 第15講 / 再一次
GPL15B-L1-02,Level 1,multiple_choice,某機關委託廠商進行系統維護、資安巡檢與軟體更新。依第15講，較應認定為何種採購？,勞務採購中的資訊服務,財物採購,財產變賣,土地徵收,A,1,TRUE,第15講勞務採購包含資訊服務，例如系統維護與軟體開發。,勞務採購判斷,Notion：政府採購法 / 第15講 / 再一次
GPL15B-L1-03,Level 1,multiple_choice,某學校委託律師提供法律意見與契約審查。依第15講，這比較接近哪一類？,勞務採購中的專業服務,財物採購中的動產買賣,工程採購,財產出租,A,1,TRUE,第15講列出勞務採購中的專業服務包括顧問、法律、會計等。,專業服務,Notion：政府採購法 / 第15講 / 再一次
GPL15B-L1-04,Level 1,multiple_choice,某機關委託廠商做機電設備保養與維修。依第15講，較接近何者？,勞務採購中的技術服務,財物採購中的不動產買賣,財產處分,共同投標,A,1,TRUE,第15講列出技術服務包括維修、機電保養等。,技術服務,Notion：政府採購法 / 第15講 / 再一次
GPL15B-L1-05,Level 1,multiple_choice,某機關年度清潔、保全與園藝維護外包，依第15講，屬於哪一類？,勞務採購中的勞力服務,財物採購,工程採購,財產變賣,A,1,TRUE,第15講列出勞力服務包括清潔、保全、園藝。,勞力服務,Notion：政府採購法 / 第15講 / 再一次
GPL15B-L1-06,Level 1,multiple_choice,某案包含設備採購60%、安裝工程25%、後續維護15%。依第15講，應以何者認定採購類型？,財物採購,工程採購,勞務採購,完全不適用採購法,A,1,TRUE,第15講指出混合採購同時包含工程、財物、勞務時，以金額占比最高者認定；本案設備60%最高。,混合採購,Notion：政府採購法 / 第15講 / 再一次
GPL15B-L1-07,Level 1,multiple_choice,某案工程40%、設備30%、維護30%。依第15講，應如何認定？,以工程採購認定，因工程金額占比最高,以勞務採購認定，因維護最麻煩,以財物採購認定，因設備最明顯,由廠商自行決定,A,1,TRUE,第15講混合採購認定規則是以金額占比最高者認定；本案工程40%最高。,混合採購,Notion：政府採購法 / 第15講 / 再一次
GPL15B-L1-08,Level 1,multiple_choice,某機關要把舊公務車公開標售。依第15講，較接近何種性質？,財產處分，不適用政府採購法,財物採購,勞務採購,工程採購,A,1,TRUE,第15講指出財產處分如出租、變賣，屬國有財產法或地方財產管理法，不適用政府採購法。,財產處分,Notion：政府採購法 / 第15講 / 再一次
GPL15B-L1-09,Level 1,multiple_choice,某單位同一批辦公家具總額120萬元，為了避開公告金額，拆成兩張60萬元採購。依第15講，主要問題為何？,故意拆案規避採購法，屬不得分批,合法分別採購,選擇性招標,財產處分,A,1,TRUE,第15講舉例120萬元拆成60萬加60萬以規避採購法，屬違法分批採購。,分批規避,Notion：政府採購法 / 第15講 / 再一次
GPL15B-L1-10,Level 1,multiple_choice,同一年度內，甲校區買實驗設備，乙校區委託清潔服務，標的、地點、需求均不同。依第15講，較可能如何處理？,可分別採購,一定違法分批,必須合併為同一案,完全不用採購程序,A,1,TRUE,第15講指出不同標的、不同地點、不同需求，即可分開辦理，屬可分別採購。,分別採購,Notion：政府採購法 / 第15講 / 再一次
GPL15B-L1-11,Level 1,multiple_choice,"某勞務採購預算1,200萬元。依第15講，至少已達何種金額級距？",勞務查核金額,小額採購,巨額財物採購,完全未達公告金額,A,1,TRUE,"第15講列出查核金額（勞務）為1,000萬元以上；1,200萬元已達勞務查核金額。",金額級距,Notion：政府採購法 / 第15講 / 再一次
GPL15B-L1-12,Level 1,multiple_choice,"某勞務採購預算2,500萬元。依第15講，已達何種級距？",巨額勞務採購,小額採購,未達公告金額,巨額財物採購,A,1,TRUE,"第15講列出巨額勞務採購為2,000萬元以上；2,500萬元已達巨額勞務。",金額級距,Notion：政府採購法 / 第15講 / 再一次
GPL15B-L1-13,Level 1,multiple_choice,某財物採購預算1.2億元。依第15講，已達何種級距？,巨額財物採購,巨額勞務採購,小額採購,未達公告金額,A,1,TRUE,第15講列出巨額財物採購為1億元以上；1.2億元已達巨額財物採購。,金額級距,Notion：政府採購法 / 第15講 / 再一次
GPL15B-L1-14,Level 1,multiple_choice,某採購金額9萬元。依第15講金額級距，屬於何者？,小額採購,公告金額以上,巨額採購,查核金額以上,A,1,TRUE,第15講列出小額採購為10萬元以下；9萬元屬小額採購。,小額採購,Notion：政府採購法 / 第15講 / 再一次
GPL15B-L1-15,Level 1,multiple_choice,某財物採購金額150萬元。依第15講，至少已達何種級距？,公告金額以上,小額採購,巨額財物,完全不適用採購法,A,1,TRUE,第15講列出公告金額為100萬元以上；150萬元已達公告金額。,公告金額,Notion：政府採購法 / 第15講 / 再一次
GPL15B-L1-16,Level 1,multiple_choice,某機關每月固定採購便當、文具與清潔服務，需求長期且經常。依第15講，較可考慮何種招標方式？,選擇性招標,完全免招標,刑事扣押,財產變賣,A,1,TRUE,第15講指出選擇性招標適用於長期、經常採購，例如便當、文具、辦公用品、印刷、機電維護、清潔服務。,選擇性招標,Notion：政府採購法 / 第15講 / 再一次
GPL15B-L1-17,Level 1,multiple_choice,某選擇性招標只建立3家合格廠商名單。依第15講，主要問題為何？,應建立6家以上合格廠商名單,選擇性招標只能1家,選擇性招標不得有名單,3家一定等於限制性招標,A,1,TRUE,第15講指出選擇性招標建立6家以上合格廠商名單，之後再邀請投標。,合格名單,Notion：政府採購法 / 第15講 / 再一次
GPL15B-L1-18,Level 1,multiple_choice,某公開招標案無廠商投標而流標，機關考慮改採限制性招標。依第15講，這屬於何種常見適用情形？,無廠商投標,同質採購,財產出租,教育訓練,A,1,TRUE,第15講限制性招標適用情況包括無廠商投標、獨家供應、緊急事故、後續擴充。,限制性招標,Notion：政府採購法 / 第15講 / 再一次
GPL15B-L1-19,Level 1,multiple_choice,某設備只有原廠零件能替換，市場無替代品。依第15講，可能屬限制性招標何種理由？,獨家供應,分批採購,選擇性招標,同質最低標,A,1,TRUE,第15講限制性招標適用情況包括獨家供應，例如原廠零件、專利產品、藝術品且無替代品。,限制性招標,Notion：政府採購法 / 第15講 / 再一次
GPL15B-L1-20,Level 1,multiple_choice,地震造成公共安全設備損壞，必須立即處理。依第15講，可能符合限制性招標何種理由？,緊急事故,後續擴充,同質採購,財產處分,A,1,TRUE,第15講列出緊急事故如地震、水災、公共安全事故，必須立即處理時，可能適用限制性招標。,緊急事故,Notion：政府採購法 / 第15講 / 再一次
GPL15B-L1-21,Level 1,multiple_choice,某系統由A公司建置，原招標文件已載明後續模組擴充，後續因相容性與一致性需要向A公司辦理。依第15講，較接近何種限制性招標情形？,後續擴充,違法分批,財產變賣,小額採購,A,1,TRUE,第15講後續擴充例子為原系統由A公司建置，後續增加模組為維持相容性、一致性，可向原廠辦理，但須原契約或原招標文件先載明。,後續擴充,Notion：政府採購法 / 第15講 / 再一次
GPL15B-L1-22,Level 1,multiple_choice,某系統案決標後，機關才想到要追加模組，原契約與原招標文件都未載明後續擴充。依第15講，主要問題為何？,後續擴充不可事後才想到，原契約或原招標文件必須先載明,只要原廠同意就一定合法,後續擴充永遠不需載明,只要追加金額小即可無條件擴充,A,1,TRUE,第15講強調後續擴充必須原契約與原招標文件已載明；事後才想到擴充，違法。,後續擴充錯誤,Notion：政府採購法 / 第15講 / 再一次
GPL15B-L1-23,Level 1,multiple_choice,某機關買大量影印紙，各品牌規格與品質差異不大。依第15講，較適合何種決標方式？,最低標,最有利標,議價決標,完全不用決標,A,1,TRUE,第15講指出同質採購產品差異不大，例如影印紙、水泥、鋼筋，決標方式為最低標。,同質採購,Notion：政府採購法 / 第15講 / 再一次
GPL15B-L1-24,Level 1,multiple_choice,某機關採購顧問服務，廠商專業能力、方法論與成果品質差異明顯。依第15講，較接近何者？,異質採購，可依性質採最低標或最有利標,同質採購，只能最低標,財產處分,完全不需招標,A,1,TRUE,第15講指出異質採購品質差異明顯，例如軟體系統、顧問服務、設計服務，決標方式可為最低標或最有利標。,異質採購,Notion：政府採購法 / 第15講 / 再一次
GPL15B-L1-25,Level 1,multiple_choice,某案採異質最低標，審查合格後應如何決標？,合格最低價,綜合最佳,抽籤決定,由廠商自行宣布,A,1,TRUE,第15講比較表指出，異質最低標決標為合格最低價；最有利標則是綜合最佳。,異質最低標與最有利標,Notion：政府採購法 / 第15講 / 再一次
