id,level,type,question,option_a,option_b,option_c,option_d,correct,points,required,explanation,topic,source
GPL09-L1-01,Level 1,multiple_choice,依第09講，本講主要聚焦政府採購法哪些條文範圍？,第1條至第13條,第15條至第25條,第26條至第40條,第41條至第60條,D,1,TRUE,第09講標題即為第41－60條＋共同投標補充，主軸是招標至決標流程核心規則與風險控管。,講次範圍,Notion：政府採購法 / 第09講
GPL09-L1-02,Level 1,multiple_choice,依第09講，供應商對招標文件有疑義時，原則上應如何提出？,在文件規定期限內以書面示疑,只用口頭私下抱怨即可,決標後才第一次提出,直接拒絕簽約即可,A,1,TRUE,第09講§41指出供應商應在文件規定期限內以書面示疑，機關須於規定日期前書面答覆，必要時公告。,招標文件疑義,Notion：政府採購法 / 第09講
GPL09-L1-03,Level 1,multiple_choice,依第09講細則整理，可請求示疑期間至少為等標期之多少？,1/2,1/3,1/4,1/10,C,1,TRUE,第09講整理細則指出，可請求示疑期間至少為等標期的1/4，不足1日以1日計。,示疑期間,Notion：政府採購法 / 第09講
GPL09-L1-04,Level 1,multiple_choice,依第09講，機關變更或補充招標文件時，應注意何者？,書面通知並視需要延長等標期,只通知熟識廠商即可,完全不留紀錄,決標後再補公告即可,A,1,TRUE,第09講§41指出機關變更或補充招標文件，應書面通知並視需要延長等標期，避免程序瑕疵。,招標文件變更,Notion：政府採購法 / 第09講
GPL09-L1-05,Level 1,multiple_choice,依第09講，分段開標常見流程設計為何？,資格、規格、價格,付款、保固、休假,得標、驗收、招標,申訴、仲裁、入監,A,1,TRUE,第09講§42整理分段開標可設計資格、規格、價格等流程，未通過前段不得進入後段。,分段開標,Notion：政府採購法 / 第09講
GPL09-L1-06,Level 1,multiple_choice,依第09講，分段開標時，未開啟之段文件應如何處理？,保持密封，未開啟部分得退還,全部立即公開,交給其他廠商觀看,由承辦人私下拆封,A,1,TRUE,第09講§42指出未開啟之段文件保持密封，未開啟部分得退還，以維持程序公平。,分段開標,Notion：政府採購法 / 第09講
GPL09-L1-07,Level 1,multiple_choice,依第09講，分段開標第一段合格家數達3家以上時，後續段開標之家數限制為何？,後續段開標不受家數限制,後續每段仍必須重新達10家,後續段一定不得開標,後續段只能1家開標,A,1,TRUE,第09講§42指出第一段合格家數達3家以上，後續段開標不受家數限制。,分段開標家數,Notion：政府採購法 / 第09講
GPL09-L1-08,Level 1,multiple_choice,依第09講，第43條國內貨品比率、技術移轉、投資、外銷協助等列為評選要素時，合計權重或金額比例上限為何？,不得逾1/3,不得逾1/2,不得逾2/3,完全沒有限制,A,1,TRUE,第09講整理第43條，國內貨品比率、技術移轉、投資、外銷協助等可列評選要素，但合計權重或金額比例不得逾1/3。,國內優先與偏好,Notion：政府採購法 / 第09講
GPL09-L1-09,Level 1,multiple_choice,依第09講，標案若受GPA等國際協定拘束，設計國內偏好時應先注意何者？,先確認偏好可否適用,一律可無限制優先國內廠商,不用看國際承諾,只要國內廠商要求即可,A,1,TRUE,第09講提醒標案若受國際協定如GPA拘束，設計國內化或國內優先時應先確認偏好能否適用。,國內優先與GPA,Notion：政府採購法 / 第09講
GPL09-L1-10,Level 1,multiple_choice,依第09講，開標時應依招標文件載明何者開啟並宣讀應公告事項？,時間與地點,承辦人私人行程,廠商餐敘地點,得標後保固結束日,A,1,TRUE,第09講§45指出開標應依招標文件載明時間地點開啟，並宣讀應公告事項，全程留存紀錄。,開標程序,Notion：政府採購法 / 第09講
GPL09-L1-11,Level 1,multiple_choice,依第09講，開標程序全程應注意何者？,留存紀錄,不得記錄任何過程,只記錄廠商私人談話,只用記憶即可,A,1,TRUE,第09講§45實務提醒開標紀錄應完整，包括名稱、家數、過程要點與結果，作為公告與存查依據。,開標紀錄,Notion：政府採購法 / 第09講
GPL09-L1-12,Level 1,multiple_choice,依第09講，第46條底價訂定應參酌何者？,圖說、規範、契約、市場成本與行情,廠商私人心情,承辦人任意猜測,只看最高報價,A,1,TRUE,第09講§46整理底價應依圖說、規範、契約，並參酌市場成本與行情訂定。,底價訂定,Notion：政府採購法 / 第09講
GPL09-L1-13,Level 1,multiple_choice,依第09講，第47條得不訂底價時，招標文件應如何處理？,載明理由與決標條件或原則,完全不需說明,只在開標後口頭補充,由廠商自行決定底價,A,1,TRUE,第09講§47整理得不訂底價，但須在文件中載明理由與決標條件或原則。,不訂底價,Notion：政府採購法 / 第09講
GPL09-L1-14,Level 1,multiple_choice,依第09講，第48條公開招標原則上須幾家以上廠商投標方得開標？,1家,2家,3家,5家,C,1,TRUE,第09講§48整理公開招標原則須3家以上廠商投標方得開標，例外另定。,公開招標三家門檻,Notion：政府採購法 / 第09講
GPL09-L1-15,Level 1,multiple_choice,依第09講，公開招標未滿3家流標時，廠商得請求何者？,返還投標文件,直接得標,取得底價,免除所有資格審查,A,1,TRUE,第09講§48指出未滿3家流標者，廠商得請求返還投標文件。,流標文件返還,Notion：政府採購法 / 第09講
GPL09-L1-16,Level 1,multiple_choice,依第09講，第49條限制性招標或無法達3家情形，原則上應擇取至少幾家廠商之書面報價或型錄作為比價依據？,1家,2家,3家,10家,C,1,TRUE,第09講§49整理限制性招標或無法達3家的情形，原則應擇取至少3家廠商之書面報價或型錄等作為比價依據。,限制性招標比價依據,Notion：政府採購法 / 第09講
GPL09-L1-17,Level 1,multiple_choice,依第09講，第50條下列何者可能屬不予開標或不予決標之情形？,借牌、冒名投標、重大瑕疵或串標,廠商依法投標,廠商依規定密封投標,廠商正常出席開標,A,1,TRUE,第09講§50整理不予開標或不予決標情形包含未符規定、借牌或冒用、重大瑕疵、串標等。,不予開決標,Notion：政府採購法 / 第09講
