id,level,type,question,option_a,option_b,option_c,option_d,correct,points,required,explanation,topic,source
GPL19-L1-01,Level 1,multiple_choice,依第19講，本講主要涵蓋政府採購法哪些條文與主題？,第101至114條，並銜接最有利標 MAT,第1至13條與採購定義,第74至100條異議申訴罰則,第70條工程品質查核,A,1,TRUE,第19講標題為第101–114條＋最有利標，聚焦不良廠商、特殊採購、文件保存、稽核與最有利標。,講次範圍,Notion：政府採購法 / 第19講
GPL19-L1-02,Level 1,multiple_choice,依第19講，第101條主要規範何者？,不良廠商之認定、通知與公告,最有利標評選委員人數,綠色採購優先產品,履約爭議調解,A,1,TRUE,第19講第101條為不良廠商之認定、通知與公告。,第101條,Notion：政府採購法 / 第19講
GPL19-L1-03,Level 1,multiple_choice,依第19講，機關發現廠商有特定重大違規行為時，應先如何處理？,以書面通知廠商，載明事實與理由,直接永久停權，不需通知,只用電話口頭告知,先由廠商自行公告,A,1,TRUE,第101條啟動時，機關應先以書面通知廠商，載明事實與理由。,第101條程序,Notion：政府採購法 / 第19講
GPL19-L1-04,Level 1,multiple_choice,依第19講，下列何者屬第101條常見身分與文件類態樣？,借名或冒名投標、偽造變造投標/契約/履約文件,採購環保標章產品,使用最有利標,提出效益分析,A,1,TRUE,第19講將第101條態樣分組，身分與文件類包含借名或冒名投標、偽造變造文件。,第101條態樣,Notion：政府採購法 / 第19講
GPL19-L1-05,Level 1,multiple_choice,依第19講，下列何者屬履約義務類不良廠商態樣？,擅自減省工料、驗收不合情節重大、不履行保固、重大延誤履約,依法分包並完成報備,準時履約驗收合格,提出完整文件保存,A,1,TRUE,第19講履約義務類包含擅自減省工料、查驗/驗收不合情節重大、驗收後不履行保固、可歸責延誤履約情節重大等。,第101條履約態樣,Notion：政府採購法 / 第19講
GPL19-L1-06,Level 1,multiple_choice,依第19講，涉及採購相關犯罪經何種結果，可能屬第101條不良廠商態樣？,一審有罪判決,僅媒體報導,匿名留言,廠商自行承諾,A,1,TRUE,第19講指出刑事處罰類包含涉及採購相關犯罪經一審有罪判決。,第101條刑事態樣,Notion：政府採購法 / 第19講
GPL19-L1-07,Level 1,multiple_choice,依第19講，廠商接獲第101條通知後未依法提出異議，機關得如何處理？,刊登政府採購公報,直接發給獎金,免除保固責任,改採綠色採購,A,1,TRUE,第19講指出廠商接獲通知後未於法定期間提出異議者，機關得刊登政府採購公報。,公報公告效果,Notion：政府採購法 / 第19講
GPL19-L1-08,Level 1,multiple_choice,依第19講，招標文件對重大遲延應如何處理較妥？,事先明定重大遲延之判準,完全不需載明,事後由承辦人自由決定,只看廠商態度,A,1,TRUE,第19講實務要點提醒，招標文件宜事先明定重大遲延之判準。,重大遲延,Notion：政府採購法 / 第19講
GPL19-L1-09,Level 1,multiple_choice,依第19講，廠商認為第101條通知違法或不實時，應於收到通知後幾日內提出異議？,20日內,10日內,15日內,40日內,A,1,TRUE,第19講第102條指出，廠商應於收到第101條通知後20日內以書面向招標機關提出異議。,第102條異議,Notion：政府採購法 / 第19講
GPL19-L1-10,Level 1,multiple_choice,依第19講，對第101條異議處理結果不服，或機關逾期不處理者，應於處理結果送達或期間屆滿後幾日內申訴？,15日內,20日內,10日內,40日內,A,1,TRUE,第19講第102條指出，申訴期限為處理結果送達或期間屆滿後15日內。,第102條申訴,Notion：政府採購法 / 第19講
