id,level,type,question,option_a,option_b,option_c,option_d,correct,points,required,explanation,topic,source
GPL04-L1-01,Level 1,multiple_choice,依第04講，工程、財物、勞務同時存在時，原則上應如何判定主類別？,依各項金額或比重判定主類別,一律認定為財物採購,一律認定為勞務採購,由投標廠商自行決定,A,1,TRUE,第04講整理，工程、財物、勞務可同時存在時，應依各項金額或比重判定主類別。,混合標分類,Notion：政府採購法 / 第04講
GPL04-L1-02,Level 1,multiple_choice,依第04講案例，修繕工程占比約61%，空調設備與水電屬次要時，該案應如何認定？,以工程標認定,以勞務標認定,以財產標售認定,完全不適用採購法,A,1,TRUE,本講案例指出修繕工程占比最高約61%，故以工程標認定，空調等設備與水電屬次要。,混合標案例,Notion：政府採購法 / 第04講
GPL04-L1-03,Level 1,multiple_choice,依第04講，本講整理的公告金額門檻為新臺幣多少元以上？,10萬元以上,50萬元以上,100萬元以上,"1,000萬元以上",C,1,TRUE,第04講整理公告金額為新臺幣100萬元以上，須公告招標。,公告金額,Notion：政府採購法 / 第04講
GPL04-L1-04,Level 1,multiple_choice,依第04講，本講以勞務案示意的查核金額為新臺幣多少元以上？,100萬元以上,500萬元以上,"1,000萬元以上",2億元以上,C,1,TRUE,"第04講以勞務案示意查核金額為新臺幣1,000萬元以上，屬主管機關查核範圍。",查核金額,Notion：政府採購法 / 第04講
GPL04-L1-05,Level 1,multiple_choice,依第04講，公開招標的基本特徵為何？,任何廠商均可投標,只能一家廠商議價,不得公告,只限受邀廠商投標,A,1,TRUE,第04講整理招標方式為公開招標，並說明任何廠商均可投標。,公開招標,Notion：政府採購法 / 第04講
GPL04-L1-06,Level 1,multiple_choice,依第04講，如期、如質的核心精神為何？,工期壓縮與品質維持需同步，品管與紀錄不可省略,只要如期完工即可，不需品質紀錄,只要價格最低即可，工期與品質都不重要,品質管理只在結算後才處理,A,1,TRUE,第04講強調工期壓縮與品質維持需同步，品質管理、材料查驗與紀錄不可省略。,如期如質,Notion：政府採購法 / 第04講
GPL04-L1-07,Level 1,multiple_choice,依第04講，若工程需配合營運時程，可依契約規定辦理何種方式？,分段驗收或階段啟用,不驗收直接付款,廢除所有品管文件,由廠商自行宣布完工即可,A,1,TRUE,第04講提到可依契約規定辦理分段驗收或階段啟用（營運管理）。,分段驗收,Notion：政府採購法 / 第04講
GPL04-L1-08,Level 1,multiple_choice,依第04講品質查驗精神，材料與設備進場時，下列何者較符合要求？,送驗並檢附出廠證明、第三方檢測或法定證明,只憑口頭保證即可,進場後立即封板，不需檢查,由廠商自行保存，不必給機關看,A,1,TRUE,第04講整理材料、設備進場須送驗，並檢附出廠證明、第三方檢測、耐燃等法定證明。,品質查驗,Notion：政府採購法 / 第04講
GPL04-L1-09,Level 1,multiple_choice,依第04講，品質查驗精神中，何者負品質保證義務？,機關與廠商均負品質保證義務,只有民眾負品質保證義務,只有新聞媒體負責,完全沒有人需要負責,A,1,TRUE,第04講明示機關與廠商均負品質保證義務。,品質保證義務,Notion：政府採購法 / 第04講
GPL04-L1-10,Level 1,multiple_choice,依第04講，設定查驗停留點與逐段拍照的主要目的為何？,留下施工前、中、後的查驗與品質紀錄,增加廠商廣告效果,取代所有契約條款,避免任何人知道工程進度,A,1,TRUE,第04講強調設定查驗停留點，施工前、中、後拍照比對，作為品質查驗與留痕。,查驗停留點,Notion：政府採購法 / 第04講
GPL04-L1-11,Level 1,multiple_choice,依第04講，發現施工缺失後較完整的處理流程為何？,缺失通知、限期改善、復驗並留存紀錄,口頭罵一罵就結案,立即付款且不需改善,刪除照片避免查核,A,1,TRUE,第04講整理缺失應通知、限期改善、完成復驗並留存紀錄，落實內外部稽核。,缺失改善,Notion：政府採購法 / 第04講
