id,level,type,question,option_a,option_b,option_c,option_d,correct,points,required,explanation,topic,source
GPL31B-L1-01,Level 1,multiple_choice,某學校午餐案同時包含食材採買、烹飪與運送，承辦人只當成單純買菜。依第31講，主要錯誤為何？,學校午餐採購常是財物與勞務混合採購,學校午餐一定只是不動產採購,烹飪運送完全不是採購內容,食材與勞務不得同案處理,A,1,TRUE,第31講指出學校午餐採購常涉及財物（食材）與勞務（烹飪運輸）之混合。,午餐採購定位,Notion：政府採購法 / 第31講 / 再一次
GPL31B-L1-02,Level 1,multiple_choice,學校午餐採購兼具食材與烹飪服務，承辦人不知道如何認定性質。依第31講，應連結何條？,採購法第7條,採購法第19條,採購法第31條第2項,採購法第72條,A,1,TRUE,第31講指出混合採購應依採購法第7條認定其性質。,第7條認定,Notion：政府採購法 / 第31講 / 再一次
GPL31B-L1-03,Level 1,multiple_choice,某午餐案重點在菜單設計、烹調、配送與服務品質，承辦人仍堅持只用財物採購思維。依第31講，實務上常如何處理？,常以勞務採購處理並準用相關評選辦法,一律以工程採購處理,一律不適用採購法,一律以不良廠商停權處理,A,1,TRUE,第31講指出學校午餐採購實務上常以勞務採購處理並準用相關評選辦法。,勞務採購實務,Notion：政府採購法 / 第31講 / 再一次
GPL31B-L1-04,Level 1,multiple_choice,某學校午餐案未先認定金額與擬定規格，直接進入決標。依第31講，主要問題為何？,採購流程應先有招標前作業，再招標、決標、履約驗收,決標可排在金額認定前,採購流程不需要招標前作業,履約驗收應排在招標前,A,1,TRUE,第31講程序核心為招標前作業→招標→決標→履約驗收。,流程倒置,Notion：政府採購法 / 第31講 / 再一次
GPL31B-L1-05,Level 1,multiple_choice,學校午餐採購前未擬定食材品質、配送、烹調與服務規格。依第31講，這是哪一階段的缺失？,招標前作業,保固結案,解除契約後程序,減價收受程序,A,1,TRUE,第31講指出招標前作業包含金額認定與規格擬定。,規格擬定,Notion：政府採購法 / 第31講 / 再一次
GPL31B-L1-06,Level 1,multiple_choice,某案完成規格後，未公告也未受理領標投標就直接找廠商。依第31講，主要跳過何階段？,招標階段,保固階段,驗收階段,契約終止階段,A,1,TRUE,第31講指出招標階段包含公告、領標與投標。,公告領投標,Notion：政府採購法 / 第31講 / 再一次
GPL31B-L1-07,Level 1,multiple_choice,一般午餐採購無緊急、獨家、研究發展等特殊事由，承辦人想直接指定熟識廠商。依第31講，應優先想到何者？,公開招標為原則性做法,限制性招標永遠優先,可直接私下指定,不用採購程序,A,1,TRUE,第31講指出公開招標（§19）是原則性做法。,公開招標原則,Notion：政府採購法 / 第31講 / 再一次
GPL31B-L1-08,Level 1,multiple_choice,學校只因為某廠商以前合作愉快，就想用限制性招標。依第31講，主要問題為何？,限制性招標須符合§22特定條件，不是因熟識即可採用,熟識廠商就是獨家條件,限制性招標完全不用理由,午餐採購永遠不能公開招標,A,1,TRUE,第31講指出限制性招標須符合緊急、獨家、研究發展等特定條件。,限制性招標誤用,Notion：政府採購法 / 第31講 / 再一次
GPL31B-L1-09,Level 1,multiple_choice,午餐採購以服務品質、菜單設計、衛生管理與配送能力進行評選。依第31講，常可能採何種規定？,§22第1項第9款委託專業服務進行評選,§72減價收受,§31第2項押標金不發還,§7工程採購,A,1,TRUE,第31講指出午餐採購常採§22第1項第9款「委託專業服務」進行評選。,第22條第1項第9款,Notion：政府採購法 / 第31講 / 再一次
GPL31B-L1-10,Level 1,multiple_choice,某午餐採購案採勞務採購處理，卻完全不設計評選項目。依第31講，主要缺失為何？,實務上常以勞務採購處理並準用相關評選辦法,午餐採購不得評選,勞務採購只能抽籤,評選只適用工程新建,A,1,TRUE,第31講指出午餐採購實務上常以勞務採購處理並準用相關評選辦法。,評選辦法,Notion：政府採購法 / 第31講 / 再一次
