id,level,type,question,option_a,option_b,option_c,option_d,correct,points,required,explanation,topic,source
GPL27-L1-01,Level 1,multiple_choice,依第27講，本講主軸為何？,母法、施行細則與工程會函釋串聯，透過案例解析採購核心制度,工程倫理與採購人員倫理,施工材料TAF試驗,營業稅申報流程,A,1,TRUE,第27講核心是採購實務與法規整合，將母法、施行細則與工程會函釋串聯，透過案例解析採購核心制度。,講次主軸,Notion：政府採購法 / 第27講
GPL27-L1-02,Level 1,multiple_choice,依第27講，採購三大類別為何？,工程、財物、勞務,刑事、民事、行政,公開、秘密、限制,異議、申訴、訴訟,A,1,TRUE,第27講列出採購三大類別為工程、財物、勞務。,採購類型,Notion：政府採購法 / 第27講
GPL27-L1-03,Level 1,multiple_choice,依第27講，混合採購兼具不同類別時，原則如何認定採購歸類？,以預算比例最高者認定,一律認定為工程,一律認定為勞務,由廠商自由選擇,A,1,TRUE,第27講指出混合採購若兼具不同類別，以預算比例最高者認定其採購歸類。,混合採購,Notion：政府採購法 / 第27講
GPL27-L1-04,Level 1,multiple_choice,依第27講，小額採購級距為何？,10萬元,100萬元,5000萬元,2億元,A,1,TRUE,第27講級距表列出小額為10萬元。,小額級距,Notion：政府採購法 / 第27講
GPL27-L1-05,Level 1,multiple_choice,依第27講，公告金額為何？,100萬元,10萬元,1000萬元,2億元,A,1,TRUE,第27講級距表列出公告金額為100萬元。,公告級距,Notion：政府採購法 / 第27講
GPL27-L1-06,Level 1,multiple_choice,依第27講，查核金額級距包含何者？,5000萬／1000萬,10萬／100萬,2億／1億／2000萬,3年／1年,A,1,TRUE,第27講級距表列出查核金額為5000萬／1000萬。,查核金額,Notion：政府採購法 / 第27講
GPL27-L1-07,Level 1,multiple_choice,依第27講，巨額採購級距包含何者？,2億／1億／2000萬,10萬／100萬,80%／95%,7日／30日,A,1,TRUE,第27講級距表列出巨額為2億／1億／2000萬。,巨額採購,Notion：政府採購法 / 第27講
GPL27-L1-08,Level 1,multiple_choice,依第27講，查核金額以上採購或重大變更，原則須如何處理？,報請上級機關備查,完全不用報備,只需口頭通知廠商,由投標廠商自行核定,A,1,TRUE,第27講指出查核金額以上之採購或重大變更，須報請上級機關備查。,上級機關監督,Notion：政府採購法 / 第27講
GPL27-L1-09,Level 1,multiple_choice,依第27講，統包制度主要規定於政府採購法何條？,第24條,第25條,第26條,第31條,A,1,TRUE,第27講列出統包為第24條。,統包法源,Notion：政府採購法 / 第27講
GPL27-L1-10,Level 1,multiple_choice,依第27講，統包的核心特色為何？,設計與施工合併發包,二家以上廠商共同投標,允許同等品競爭,押標金沒收,A,1,TRUE,第27講指出統包是設計與施工合併發包。,統包意義,Notion：政府採購法 / 第27講
GPL27-L1-11,Level 1,multiple_choice,依第27講，統包制度目的為何？,提升效率與減少界面衝突,增加底價外洩風險,禁止工程創新,讓承辦人免除紀錄,A,1,TRUE,第27講指出統包旨在提升效率與減少界面衝突。,統包目的,Notion：政府採購法 / 第27講
GPL27-L1-12,Level 1,multiple_choice,依第27講，共同投標主要規定於政府採購法何條？,第25條,第24條,第26條,第34條,A,1,TRUE,第27講列出共同投標為第25條。,共同投標法源,Notion：政府採購法 / 第27講
GPL27-L1-13,Level 1,multiple_choice,依第27講，共同投標意義為何？,二家以上廠商共同投標、簽約並負連帶責任,單一廠商獨自投標,指定單一品牌投標,廠商撤回投標,A,1,TRUE,第27講指出共同投標為二家以上廠商共同投標、簽約並負連帶責任。,共同投標,Notion：政府採購法 / 第27講
GPL27-L1-14,Level 1,multiple_choice,依第27講，同等品制度主要規定於政府採購法何條？,第26條,第24條,第25條,第101條,A,1,TRUE,第27講列出同等品為第26條。,同等品法源,Notion：政府採購法 / 第27講
GPL27-L1-15,Level 1,multiple_choice,依第27講，同等品制度的核心精神為何？,禁止指定單一品牌，應允許功能、效能、品質相同之產品競爭,只能指定單一品牌,禁止任何產品競爭,只看廠商關係,A,1,TRUE,第27講指出同等品禁止指定單一品牌，應允許功能、效能、品質相同之產品競爭。,同等品精神,Notion：政府採購法 / 第27講
GPL27-L1-16,Level 1,multiple_choice,依第27講，押標金與保證金機制的功能為何？,防範棄標、圍標及惡意投標,獎勵陪標,鼓勵廠商撤回投標,免除履約責任,A,1,TRUE,第27講指出押標金與保證金功能在防範棄標、圍標及惡意投標。,押標金功能,Notion：政府採購法 / 第27講
GPL27-L1-17,Level 1,multiple_choice,依第27講，押標金沒收事由主要規定於何處？,第31條第2項,第24條,第25條,第70條,A,1,TRUE,第27講列出沒收事由為第31條第2項。,押標金沒收法源,Notion：政府採購法 / 第27講
GPL27-L1-18,Level 1,multiple_choice,依第27講，下列何者屬押標金可能沒收之法定事由？,撤回投標、偽造文件、圍標、得標不簽約,依法提出異議,正常履約,依法迴避,A,1,TRUE,第27講列出押標金沒收事由包含撤回投標、偽造文件、圍標、得標不簽約等。,押標金沒收事由,Notion：政府採購法 / 第27講
GPL27-L1-19,Level 1,multiple_choice,依第27講，採購保密義務主要連結何條？,第34條,第15條,第65條,第112條,A,1,TRUE,第27講將採購保密列於第34條。,保密義務法源,Notion：政府採購法 / 第27講
GPL27-L1-20,Level 1,multiple_choice,依第27講，下列何者於決標前應嚴格保密？,底價、評選委員名單、評分內容,得標後公告結果,公開招標公告,廠商公開型錄,A,1,TRUE,第27講指出底價、評選委員名單、評分內容於決標前應嚴格保密。,保密內容,Notion：政府採購法 / 第27講
