id,level,type,question,option_a,option_b,option_c,option_d,correct,points,required,explanation,topic,source
GPL08-L1-01,Level 1,multiple_choice,依第08講，本講主要聚焦政府採購法哪些條文？,第1條至第13條,第15條至第25條,第26條至第40條,第70條至第75條,C,1,TRUE,第08講標題即為濃縮筆記（條文26–40），主軸是招標程序與門檻及第26至40條之核心規範。,講次範圍,Notion：政府採購法 / 第08講
GPL08-L1-02,Level 1,multiple_choice,依第08講，公告金額為新臺幣多少元？,10萬元,100萬元,"1,000萬元","5,000萬元",B,1,TRUE,第08講金額門檻總覽列出公告金額為100萬元。,金額門檻,Notion：政府採購法 / 第08講
GPL08-L1-03,Level 1,multiple_choice,依第08講口述，工程與財物之查核金額為何？,100萬元,"1,000萬元","5,000萬元",2億元,C,1,TRUE,"第08講列出查核金額中，工程5,000萬元、財物5,000萬元、勞務1,000萬元。",查核金額,Notion：政府採購法 / 第08講
GPL08-L1-04,Level 1,multiple_choice,依第08講，工程採購之巨額門檻為何？,"2,000萬元","5,000萬元",1億元,2億元,D,1,TRUE,"第08講整理巨額門檻：工程2億元、財物1億元、勞務2,000萬元。",巨額採購,Notion：政府採購法 / 第08講
GPL08-L1-05,Level 1,multiple_choice,依第08講，100萬元以上未達查核金額之公開招標，首次招標期限口述規劃為幾日？,7日,10日,14日,28日,C,1,TRUE,第08講整理100萬元以上未達查核金額之公開招標期限為14日，實務仍以機關規定與標案公告為準。,首次招標期限,Notion：政府採購法 / 第08講
GPL08-L1-06,Level 1,multiple_choice,依第08講，達查核金額以上之公開招標，首次招標期限口述規劃為幾日？,7日,14日,21日,72日,C,1,TRUE,第08講整理達查核金額以上公開招標為21日，屬最低日數限制之一。,首次招標期限,Notion：政府採購法 / 第08講
GPL08-L1-07,Level 1,multiple_choice,依第08講，取消或暫停後再公告，達公告金額以上案件最短可為幾日？,3日,5日,7日,21日,C,1,TRUE,第08講整理取消或暫停後再公告／再邀標，未達公告金額最短3日，達公告金額以上最短7日。,再公告期限,Notion：政府採購法 / 第08講
GPL08-L1-08,Level 1,multiple_choice,依第08講，公開招標流程中，下列何者為公告程序之一？,採購公報或網路公告,只在承辦人口頭通知,只貼私人社群限時動態,完全不公告,A,1,TRUE,第08講公開招標流程列出準備招標文件後，應採購公報或網路公告。,公開招標流程,Notion：政府採購法 / 第08講
GPL08-L1-09,Level 1,multiple_choice,依第08講，選擇性招標建立合格廠商名單時，建議幾家以上較能維持競爭性？,1家以上,2家以上,3家以上,6家以上,D,1,TRUE,第08講整理選擇性招標建立合格廠商名單，建議6家以上，效期可逐年但不超過3年。,選擇性招標,Notion：政府採購法 / 第08講
GPL08-L1-10,Level 1,multiple_choice,依第08講，專業服務評選時，必要時得要求補正或重送，但不得超過幾次？,1次,2次,3次,5次,C,1,TRUE,第08講整理專業服務評選必要時得要求補正或重送，但不得超過3次。,評選程序,Notion：政府採購法 / 第08講
GPL08-L1-11,Level 1,multiple_choice,依第08講，技術規格原則上應聚焦何者？,功能與特性,特定廠商名稱,承辦人私人偏好,指定唯一來源且不說明,A,1,TRUE,第08講§26整理，技術規格應聚焦功能與特性，如品質、性能、安全、尺寸、包裝、標誌、生產過程與方法等。,技術規格與同等品,Notion：政府採購法 / 第08講
GPL08-L1-12,Level 1,multiple_choice,依第08講，招標文件若客觀上無法明確描述而指向特定廠牌或專利時，應如何處理？,須允許同等品,一律禁止任何廠商投標,只准原廠投標且不需理由,不得寫入任何審查方式,A,1,TRUE,第08講§26指出招標文件不得指向特定廠牌、專利或來源，除非客觀上無法明確描述；此時須允許同等品。,同等品,Notion：政府採購法 / 第08講
GPL08-L1-13,Level 1,multiple_choice,依第08講，公開招標與選擇性招標之資格審查公告，原則上均須刊登何處？,採購公報,私人聊天群,承辦人筆記本,廠商內部網站,A,1,TRUE,第08講§27整理，公開招標與選擇性招標之資格審查，均須刊登採購公報。,公告與預算揭露,Notion：政府採購法 / 第08講
GPL08-L1-14,Level 1,multiple_choice,依第08講，等標期是指何者？,自公告日至開標或截止投標之期間,驗收後保固期間,承辦人休假期間,廠商得標後履約期間,A,1,TRUE,第08講§28整理，等標期為自公告日至開標或截止投標之期間；選擇性招標則依邀標日起算相應期間。,等標期,Notion：政府採購法 / 第08講
GPL08-L1-15,Level 1,multiple_choice,依第08講，招標文件應自何時至何時提供領取？,自公告日起至截止收受投標前,只在決標後提供,只在驗收後提供,只給得標廠商看,A,1,TRUE,第08講§29整理，公開招標文件或選擇性招標預審文件，應自公告日起至截止收受投標前提供領取。,招標文件領取,Notion：政府採購法 / 第08講
GPL08-L1-16,Level 1,multiple_choice,依第08講，下列何者為講次示例中得免收押標金的情形之一？,勞務採購,所有巨額工程,所有公開招標,所有財物採購,A,1,TRUE,第08講§30舉例得免收押標金情形包括勞務採購、未達公告金額之採購、以議價方式辦理之採購。,押標金免收,Notion：政府採購法 / 第08講
GPL08-L1-17,Level 1,multiple_choice,依第08講，下列何者可能構成押標金得沒收之情事？,得標後拒絕簽約,廠商依法投標且未得標,機關正常廢標且廠商無違規,廠商正常繳納文件費,A,1,TRUE,第08講§31整理得標後不接受決標或拒絕簽約、報價有效期間撤回報價、偽變造文件、未繳足履約保證金等，可能沒收押標金。,押標金沒收,Notion：政府採購法 / 第08講
GPL08-L1-18,Level 1,multiple_choice,依第08講，若招標文件有規定，押標金得如何處理？,轉為履約保證金,轉為承辦人私人收入,轉為廠商廣告費,不得有任何用途,A,1,TRUE,第08講§31整理，如招標文件有規定，得將押標金轉為履約保證金。,押標金轉換,Notion：政府採購法 / 第08講
GPL08-L1-19,Level 1,multiple_choice,依第08講，投標文件遞送方式可包含下列何者？,郵遞、專人或電子資料傳輸,只限口頭報價,只限私人社群留言,不得密封,A,1,TRUE,第08講§33整理投標可採郵遞、專人或電子資料傳輸，且應密封、不透明信封包妥。,投標遞送,Notion：政府採購法 / 第08講
GPL08-L1-20,Level 1,multiple_choice,依第08講，同一廠商對同一採購投標之基本限制為何？,限投一標,至少投三標,可無限投標,不得投標,A,1,TRUE,第08講§33整理，同一廠商對同一採購限投一標；違反者開標前不予開標，開標後不予受理。,一標一投,Notion：政府採購法 / 第08講
GPL08-L1-21,Level 1,multiple_choice,依第08講，開標前不得洩漏下列何者？,底價、領標或投標廠商名單等影響競爭資訊,採購法公開條文,已公開之公告內容,機關地址,A,1,TRUE,第08講§34整理，開標前不得洩漏底價、領標或投標廠商名單等影響競爭資訊。,招標保密,Notion：政府採購法 / 第08講
GPL08-L1-22,Level 1,multiple_choice,依第08講，改善方案或價值工程的目的較接近下列何者？,允許廠商提出可縮短工期、節省經費或提高效率之替代方案,讓廠商任意降低品質,完全排除機關審查,取代所有招標文件,A,1,TRUE,第08講§35整理，得允許廠商提出可縮短工期、節省經費或提高效率之替代方案，以利品質與效益最佳化。,改善方案,Notion：政府採購法 / 第08講
GPL08-L1-23,Level 1,multiple_choice,依第08講，提供規劃、設計、審標服務或代擬招標文件者，原則上不得如何？,參與同一採購之投標或分包,提供任何技術服務,依法受委託辦理規劃,協助機關整理需求,A,1,TRUE,第08講§36整理，提供規劃、設計、審標服務或代擬招標文件者，不得參與同一採購之投標或分包。,規劃設計利益衝突,Notion：政府採購法 / 第08講
GPL08-L1-24,Level 1,multiple_choice,依第08講，投標廠商資格之訂定應避免何者？,不當限制競爭,與履約能力相稱,合理客觀,依法明確,A,1,TRUE,第08講§37整理，訂定投標廠商資格不得不當限制競爭；財務能力等資格證明也可有等值替代方式。,資格限制,Notion：政府採購法 / 第08講
GPL08-L1-25,Level 1,multiple_choice,依第08講，專案管理（PCM）廠商之負責人或合夥人，不得同時為何者？,規劃設計、施工或供應商,採購法讀者,機關外部講師,公開資訊查詢者,A,1,TRUE,第08講§39整理，PCM廠商負責人或合夥人不得同時為規劃設計、施工或供應商，並不得為其關係企業，以避免角色衝突。,PCM與代辦,Notion：政府採購法 / 第08講
