id,level,type,question,option_a,option_b,option_c,option_d,correct,points,required,explanation,topic,source
GPL32B-L1-01,Level 1,multiple_choice,某資訊系統採購，廠商技術、維運能力、資安設計差異很大，承辦人仍堅持只用最低價決標。依第32講，主要風險為何？,異質採購不宜採最低標者，得採最有利標,所有採購都只能最低標,資訊服務不得評選,只能抽籤決標,A,1,TRUE,第32講指出異質採購不宜採最低標決標者，得採最有利標，且其性質是綜合評選。,異質採購判斷,Notion：政府採購法 / 第32講 / 再一次
GPL32B-L1-02,Level 1,multiple_choice,承辦人把最有利標理解成『價格最低者最有利』。依第32講，正確理解為何？,最有利標是綜合評選，不是單純比價,最有利標就是最低價,最有利標不得評技術,最有利標只能看廠商規模,A,1,TRUE,第32講提醒最有利標法律性質為綜合評選，而非單純比價。,綜合評選,Notion：政府採購法 / 第32講 / 再一次
GPL32B-L1-03,Level 1,multiple_choice,某公告金額以上異質採購欲採第56條最有利標。依第32講，原則須如何？,報上級機關核准,免報上級機關核准,只需廠商同意,只需評選委員口頭同意,A,1,TRUE,第32講指出適用最有利標（§56）為公告金額以上，須報上級機關核准。,適用最有利標門檻,Notion：政府採購法 / 第32講 / 再一次
GPL32B-L1-04,Level 1,multiple_choice,某專業服務採購依§22第1項第9款辦理評選。依第32講，較接近何者？,準用最有利標,適用最有利標且必須報核,取最有利標精神但不得議價,最低標決標,A,1,TRUE,第32講指出準用最有利標適用於§22 I ⑨-⑪，如專業服務、技術服務、資訊服務等。,準用最有利標,Notion：政府採購法 / 第32講 / 再一次
GPL32B-L1-05,Level 1,multiple_choice,某機關辦理§22 I ⑨專業服務，承辦人誤以為仍一定要報上級核准最有利標。依第32講，何者正確？,準用最有利標免報上級核准,準用最有利標一定須報上級核准,準用最有利標不得評選,準用最有利標只能抽籤,A,1,TRUE,第32講指出準用最有利標免報上級核准。,準用免報核,Notion：政府採購法 / 第32講 / 再一次
GPL32B-L1-06,Level 1,multiple_choice,未達公告金額採購，機關公開取得企劃書，擇最符合需要者議價。依第32講，屬何者？,取最有利標精神（§49）,適用最有利標（§56）,共同投標協議書,不良廠商停權,A,1,TRUE,第32講指出取最有利標精神為§49，未達公告金額，採公開取得企劃書，擇最符合需要者議價。,取最有利標精神,Notion：政府採購法 / 第32講 / 再一次
GPL32B-L1-07,Level 1,multiple_choice,承辦人把§56、§22 I ⑨-⑪、§49全部叫同一種程序，完全不分差異。依第32講，主要問題為何？,應區分適用最有利標、準用最有利標、取最有利標精神,三者完全相同無須區分,§49只能用於公告金額以上,§56只用於未達公告金額,A,1,TRUE,第32講列最有利標三種形式：適用、準用、取最有利標精神，法源與門檻不同。,三種形式混淆,Notion：政府採購法 / 第32講 / 再一次
GPL32B-L1-08,Level 1,multiple_choice,依第32講，下列法源配對何者正確？,最有利標：§52、§56；企劃書評審：§49、招標辦法第2條,最有利標：§31；企劃書評審：§72,最有利標：§101；企劃書評審：§14,最有利標：民法第127條；企劃書評審：刑法第215條,A,1,TRUE,第32講比較表列最有利標法源為§52、§56；企劃書評審為§49、招標辦法第2條。,法源配對,Notion：政府採購法 / 第32講 / 再一次
GPL32B-L1-09,Level 1,multiple_choice,依第32講，最有利標與企劃書評審的金額門檻何者正確？,最有利標公告金額以上；企劃書評審未達公告金額,最有利標未達公告金額；企劃書評審公告金額以上,兩者都只限10萬元以下,兩者都只限巨額採購,A,1,TRUE,第32講比較表指出最有利標為公告金額以上，企劃書評審為未達公告金額。,金額門檻配對,Notion：政府採購法 / 第32講 / 再一次
GPL32B-L1-10,Level 1,multiple_choice,某第56條最有利標案，承辦人認為一定要像一般最低標一樣先訂底價。依第32講，正確原則為何？,最有利標以不訂底價為原則,最有利標一律必須訂底價,最有利標不得評選價格,最有利標只能秘密底價,A,1,TRUE,第32講比較表指出最有利標以不訂底價為原則。,底價踩雷,Notion：政府採購法 / 第32講 / 再一次
