id,level,type,question,option_a,option_b,option_c,option_d,correct,points,required,explanation,topic,source
GPL22-L1-01,Level 1,multiple_choice,依第22講，本講開始討論的核心問題為何？,工程做出來到底有沒有品質，因此重點是工程品質管理制度,不良廠商公告程序,境外電商稅籍登記,親屬繼承順序,A,1,TRUE,第22講指出前面談招標、決標、履約、驗收，本講開始談工程做出來到底有沒有品質，因此重點是工程品質管理制度。,講次主軸,Notion：政府採購法 / 第22講
GPL22-L1-02,Level 1,multiple_choice,依第22講，政府工程品質評估五大指標為何？,強度、功能、安全、美觀、環境,價格、速度、品牌、人氣、廣告,公告、領標、投標、開標、決標,異議、申訴、調解、仲裁、訴訟,A,1,TRUE,第22講列出工程品質五大指標：強度、功能、安全、美觀、環境。,工程品質五大指標,Notion：政府採購法 / 第22講
GPL22-L1-03,Level 1,multiple_choice,依第22講，工程品質指標中的「強度」主要指何者？,結構是否足夠安全,外觀是否漂亮,能否取得最低價,是否得過金質獎,A,1,TRUE,第22講說明強度是指結構是否足夠安全。,強度,Notion：政府採購法 / 第22講
GPL22-L1-04,Level 1,multiple_choice,依第22講，工程品質指標中的「功能」主要指何者？,能否正常使用,是否最低價,是否有評選委員,是否有不良廠商公告,A,1,TRUE,第22講說明功能是指工程能否正常使用。,功能,Notion：政府採購法 / 第22講
GPL22-L1-05,Level 1,multiple_choice,依第22講，工程品質指標中的「環境」主要指何者？,是否符合環境保護,是否只看低價,是否能借名投標,是否不用驗收,A,1,TRUE,第22講說明環境是指是否符合環境保護。,環境,Notion：政府採購法 / 第22講
GPL22-L1-06,Level 1,multiple_choice,依第22講，公共工程金質獎由何者每年辦理？,行政院公共工程委員會,地方里辦公處,得標廠商自行辦理,法院,A,1,TRUE,第22講指出公共工程金質獎的主管機關為行政院公共工程委員會，每年辦理。,金質獎主管機關,Notion：政府採購法 / 第22講
GPL22-L1-07,Level 1,multiple_choice,依第22講，公共工程金質獎的目的為何？,表揚優良公共工程,處罰不良廠商,處理投標保證金,登記境外電商,A,1,TRUE,第22講指出公共工程金質獎目的為表揚優良公共工程，屬台灣公共工程最高榮譽之一。,金質獎目的,Notion：政府採購法 / 第22講
GPL22-L1-08,Level 1,multiple_choice,依第22講，下列何者不是鋼構工程特色？,跨距大、工期短、回收容易、重量較輕、抗震性能佳、綠建築友善,完全不需檢驗,工期短,抗震性能佳,B,1,TRUE,第22講列出鋼構優點包含跨距大、工期短、回收容易、重量較輕、抗震性能佳、綠建築友善，但不代表不需檢驗。,鋼構工程特色,Notion：政府採購法 / 第22講
GPL22-L1-09,Level 1,multiple_choice,依第22講，鋼構主要材料不包括下列何者？,鋼板、型鋼、鋼承板、焊材、高強度螺栓、剪力釘、防火漆,高強度螺栓,剪力釘,境外電商稅籍登記表,D,1,TRUE,第22講列出鋼構主要材料包含鋼板、型鋼、鋼承板、焊材、高強度螺栓、剪力釘、防火漆。,鋼構主要材料,Notion：政府採購法 / 第22講
GPL22-L1-10,Level 1,multiple_choice,依第22講，施工前應具備何種文件？,品質計畫書,結婚證書,營業稅申報書,行政訴願書,A,1,TRUE,第22講指出施工前要有品質計畫書。,品質計畫書,Notion：政府採購法 / 第22講
