id,level,type,question,option_a,option_b,option_c,option_d,correct,points,required,explanation,topic,source
GPL36-L1-01,Level 1,multiple_choice,依第36講，本講主題為何？,總複習（二）：履約管理、驗收與救濟重點,總複習（一）：總則、招標與決標,最有利標評選與不合格標,學校午餐聯合採購,A,1,TRUE,第36講主軸是總複習（二），重點在履約管理、驗收與救濟。,講次主軸,Notion：政府採購法 / 第36講
GPL36-L1-02,Level 1,multiple_choice,依第36講，履約管理核心主要涵蓋哪些條文？,§63至§73,§1至§17,§18至§22,§101至§103,A,1,TRUE,第36講將履約管理核心標示為§63-§73。,履約管理範圍,Notion：政府採購法 / 第36講
GPL36-L1-03,Level 1,multiple_choice,依第36講，契約要項主要連結政府採購法何條？,§63,§64,§65,§67,A,1,TRUE,第36講指出契約要項（§63）由主管機關參考國際與國內實務訂定。,契約要項,Notion：政府採購法 / 第36講
GPL36-L1-04,Level 1,multiple_choice,依第36講，契約要項由何者參考國際與國內實務訂定？,主管機關,投標廠商,分包廠商,監驗人員,A,1,TRUE,第36講指出契約要項由主管機關參考國際與國內實務訂定。,契約要項訂定,Notion：政府採購法 / 第36講
GPL36-L1-05,Level 1,multiple_choice,依第36講，機關原則上可否任意變更契約？,不得任意變更契約,可以任意變更,得標後完全自由變更,由廠商單方變更,A,1,TRUE,第36講指出機關不得任意變更契約。,契約變更限制,Notion：政府採購法 / 第36講
GPL36-L1-06,Level 1,multiple_choice,依第36講，機關變更契約的例外可能為何？,因政策變更且符合公共利益,承辦人個人喜好,廠商想提高利潤,驗收人員心情,A,1,TRUE,第36講指出除非因政策變更且符合公共利益（§64），否則機關不得任意變更契約。,政策變更公共利益,Notion：政府採購法 / 第36講
GPL36-L1-07,Level 1,multiple_choice,依第36講，禁止轉包主要連結政府採購法何條？,§65,§63,§67,§71,A,1,TRUE,第36講指出禁止轉包為§65。,禁止轉包,Notion：政府採購法 / 第36講
GPL36-L1-08,Level 1,multiple_choice,依第36講，得標廠商對契約主要部分應如何？,自行履行主要部分，不得將原契約轉包,全部轉給其他廠商,只負責收款,由分包商完全取代原廠商責任,A,1,TRUE,第36講指出得標廠商應自行履行主要部分，不得將原契約轉包。,主要部分自行履行,Notion：政府採購法 / 第36講
GPL36-L1-09,Level 1,multiple_choice,依第36講，違法轉包者，機關得如何處理？,解除或終止契約，並沒收履約保證金,必須無條件接受,只能口頭勸導,不得處理,A,1,TRUE,第36講指出違法轉包者，機關得解除或終止契約，並沒收履約保證金。,違法轉包效果,Notion：政府採購法 / 第36講
GPL36-L1-10,Level 1,multiple_choice,依第36講，分包主要連結政府採購法何條？,§67,§65,§71,§74,A,1,TRUE,第36講指出分包為§67。,分包法源,Notion：政府採購法 / 第36講
GPL36-L1-11,Level 1,multiple_choice,依第36講，廠商得將何種部分分包給其他廠商？,非主要部分,主要部分全部,整件契約全部,履約保證金,A,1,TRUE,第36講指出廠商得將非主要部分分包給其他廠商。,分包範圍,Notion：政府採購法 / 第36講
GPL36-L1-12,Level 1,multiple_choice,依第36講，分包廠商之行為，原廠商責任如何？,原廠商仍負連帶責任,原廠商完全免責,機關負全部責任,監驗人員負全部責任,A,1,TRUE,第36講指出分包廠商之行為，原廠商仍負連帶責任。,分包責任,Notion：政府採購法 / 第36講
GPL36-L1-13,Level 1,multiple_choice,依第36講，驗收程序與人員權責主要涵蓋哪些條文？,§71至§73,§63至§65,§74至§86,§101至§103,A,1,TRUE,第36講將驗收程序與人員權責標示為§71-§73。,驗收法源,Notion：政府採購法 / 第36講
GPL36-L1-14,Level 1,multiple_choice,依第36講，履約完成後應於幾日內辦理驗收？,30日內,7日內,15日內,90日內,A,1,TRUE,第36講指出驗收期限為應於履約完成後30日內辦理驗收。,驗收期限,Notion：政府採購法 / 第36講
GPL36-L1-15,Level 1,multiple_choice,依第36講，主驗人員職責為何？,主持驗收程序，由機關首長指派,接管或使用單位確認規格數量,設計監造單位技術協助,會計政風程序監督,A,1,TRUE,第36講指出主驗人員主持驗收程序，由機關首長指派。,主驗人員,Notion：政府採購法 / 第36講
GPL36-L1-16,Level 1,multiple_choice,依第36講，會驗人員通常為何者，負責何事？,接管或使用單位，確認規格與數量,機關首長，主持驗收程序,會計政風，程序監督,分包廠商，決定價金,A,1,TRUE,第36講指出會驗人員為接管或使用單位，負責確認規格與數量。,會驗人員,Notion：政府採購法 / 第36講
GPL36-L1-17,Level 1,multiple_choice,依第36講，協驗人員通常負責何事？,設計、監造單位負責技術協助,主持驗收程序,程序監督,提出異議申訴,A,1,TRUE,第36講指出協驗人員為設計、監造單位，負責技術協助。,協驗人員,Notion：政府採購法 / 第36講
GPL36-L1-18,Level 1,multiple_choice,依第36講，監驗人員通常為何者，負責何事？,會計、政風單位，負責程序監督,接管單位，確認規格數量,設計單位，提供技術協助,廠商代表，決定驗收結果,A,1,TRUE,第36講指出監驗人員為會計、政風單位，負責程序監督。,監驗人員,Notion：政府採購法 / 第36講
GPL36-L1-19,Level 1,multiple_choice,依第36講，若採購標的已有部分先行使用之必要，機關可如何處理？,辦理部分驗收並支付價金,不得驗收任何部分,必須全部重招標,只能解除契約,A,1,TRUE,第36講指出若標的已有部分先行使用必要，得辦理部分驗收並支付價金。,部分驗收,Notion：政府採購法 / 第36講
GPL36-L1-20,Level 1,multiple_choice,依第36講，爭議處理與救濟主要涵蓋哪些條文？,§74至§86,§63至§73,§18至§22,§1至§17,A,1,TRUE,第36講將爭議處理與救濟標示為§74-§86。,救濟範圍,Notion：政府採購法 / 第36講
GPL36-L1-21,Level 1,multiple_choice,依第36講，廠商對招標、審標、決標不服時，應先如何？,向機關提出異議,直接仲裁,直接分包,直接驗收,A,1,TRUE,第36講指出廠商對招標、審標、決標不服，應先向機關提出異議。,異議申訴階段,Notion：政府採購法 / 第36講
GPL36-L1-22,Level 1,multiple_choice,依第36講，廠商對異議處理不服，得向何者提出申訴？,工程會採購申訴審議委員會,分包廠商,會驗單位,投標廠商同業,A,1,TRUE,第36講指出對異議處理不服，得向工程會採購申訴審議委員會提出申訴。,申訴機關,Notion：政府採購法 / 第36講
GPL36-L1-23,Level 1,multiple_choice,依第36講，契約履行過程中之履約爭議，可向工程會申請何種程序？,調解,異議,申訴,押標金返還,A,1,TRUE,第36講指出履約爭議得向工程會申請調解，或依契約約定辦理仲裁。,履約爭議處理,Notion：政府採購法 / 第36講
GPL36-L1-24,Level 1,multiple_choice,依第36講，履約爭議除調解外，亦可依何者辦理仲裁？,契約約定,委員私人意見,廠商口頭要求即可,分包商自行決定,A,1,TRUE,第36講指出履約爭議得向工程會申請調解或依契約約定辦理仲裁。,仲裁,Notion：政府採購法 / 第36講
GPL36-L1-25,Level 1,multiple_choice,依第36講，廠商有重大違法違約情事，如轉包、偽造文件，可能依何條停權？,§101,§63,§71,§74,A,1,TRUE,第36講指出停權處分（§101）適用於廠商重大違法違約情事，如轉包、偽造文件。,停權處分,Notion：政府採購法 / 第36講
