id,level,type,question,option_a,option_b,option_c,option_d,correct,points,required,explanation,topic,source
GPL32-L1-01,Level 1,multiple_choice,依第32講，本講主題為何？,最有利標與企劃書評審實務,學校午餐聯合採購,共同投標與同等品測試,工程驗收與毛釘案例,A,1,TRUE,第32講主軸是最有利標與企劃書評審實務，重點在最有利標適用情境、企劃書評審、評選委員會、評定方式與救濟。,講次主軸,Notion：政府採購法 / 第32講
GPL32-L1-02,Level 1,multiple_choice,依第32講，何種採購不宜採最低標而得採最有利標？,異質採購,完全同質規格品,小額零星採購必然,單純價格比價案,A,1,TRUE,第32講指出異質採購不宜採最低標決標者，得採最有利標。,決標原則,Notion：政府採購法 / 第32講
GPL32-L1-03,Level 1,multiple_choice,依第32講，最有利標的法律性質較接近何者？,綜合評選,單純比價,抽籤決標,先搶先贏,A,1,TRUE,第32講提醒最有利標是綜合評選，不是單純比價。,最有利標性質,Notion：政府採購法 / 第32講
GPL32-L1-04,Level 1,multiple_choice,依第32講，最有利標主要連結政府採購法何條？,第52條、第56條,第7條、第14條,第30條、第31條,第101條、第103條,A,1,TRUE,第32講比較表列最有利標法源為第52條、第56條。,最有利標法源,Notion：政府採購法 / 第32講
GPL32-L1-05,Level 1,multiple_choice,依第32講，適用最有利標通常為公告金額以上，並須如何處理？,報上級機關核准,完全免報核准,只需廠商同意,只需口頭紀錄,A,1,TRUE,第32講指出適用最有利標（第56條）為公告金額以上，須報上級機關核准。,適用最有利標,Notion：政府採購法 / 第32講
GPL32-L1-06,Level 1,multiple_choice,依第32講，準用最有利標主要適用於第22條第1項第9款至第11款之何種服務？,專業服務、技術服務、資訊服務等,純標準品採購,一般文具採購,不良廠商停權,A,1,TRUE,第32講指出準用最有利標（第22條第1項第9款至第11款）如專業服務、技術服務、資訊服務等。,準用最有利標,Notion：政府採購法 / 第32講
GPL32-L1-07,Level 1,multiple_choice,依第32講，準用最有利標是否須報上級機關核准？,免報上級核准,一定須報上級核准,一定須行政院核准,只由廠商核准,A,1,TRUE,第32講指出準用最有利標免報上級核准。,準用是否報核,Notion：政府採購法 / 第32講
GPL32-L1-08,Level 1,multiple_choice,依第32講，取最有利標精神主要連結政府採購法何條？,第49條,第56條,第94條,第75條,A,1,TRUE,第32講指出取最有利標精神為第49條，未達公告金額公開取得企劃書，擇最符合需要者議價。,取最有利標精神,Notion：政府採購法 / 第32講
GPL32-L1-09,Level 1,multiple_choice,依第32講，第49條企劃書評審通常適用於何種金額門檻？,未達公告金額,公告金額以上,巨額採購以上,查核金額以上必然,A,1,TRUE,第32講比較表指出企劃書評審（第49條）金額門檻為未達公告金額。,第49條企劃書,Notion：政府採購法 / 第32講
GPL32-L1-10,Level 1,multiple_choice,依第32講，企劃書評審之法源依據為何？,第49條、招標辦法第2條,第52條、第56條,第101條、第103條,第30條、第31條,A,1,TRUE,第32講比較表列企劃書評審法源為第49條、招標辦法第2條。,企劃書法源,Notion：政府採購法 / 第32講
GPL32-L1-11,Level 1,multiple_choice,依第32講，最有利標第56條之金額門檻為何？,公告金額以上,未達公告金額,小額採購以下,10萬元以下,A,1,TRUE,第32講比較表指出最有利標第56條金額門檻為公告金額以上。,最有利標金額門檻,Notion：政府採購法 / 第32講
GPL32-L1-12,Level 1,multiple_choice,依第32講，最有利標與企劃書評審在底價訂定上何者正確？,最有利標以不訂底價為原則，企劃書評審以訂有底價為原則,兩者都一律不得訂底價,兩者都一律不須評選,企劃書評審以不訂底價為唯一原則,A,1,TRUE,第32講比較表指出最有利標以不訂底價為原則；企劃書評審以訂有底價為原則。,底價原則差異,Notion：政府採購法 / 第32講
GPL32-L1-13,Level 1,multiple_choice,依第32講，最有利標評選委員會人數為何？,5至17人,3人以上即可,1人即可,20至30人,A,1,TRUE,第32講比較表列最有利標評選人數為5至17人。,最有利標委員人數,Notion：政府採購法 / 第32講
GPL32-L1-14,Level 1,multiple_choice,依第32講，最有利標評選委員會中專家學者比例應如何？,超過三分之一,不得超過三分之一,完全不需專家,必須百分之百外聘,A,1,TRUE,第32講指出評選委員會外聘專家學者不得少於三分之一；比較表寫專家學者大於三分之一。,專家比例,Notion：政府採購法 / 第32講
GPL32-L1-15,Level 1,multiple_choice,依第32講，企劃書評審小組人數為何？,3人以上,5至17人,1人即可,17人以上,A,1,TRUE,第32講比較表指出企劃書評審為3人以上評審小組。,企劃書評審人數,Notion：政府採購法 / 第32講
GPL32-L1-16,Level 1,multiple_choice,依第32講，最有利標與企劃書評審等標期原則為何？,最有利標14天以上，企劃書評審5天以上,最有利標5天以上，企劃書評審14天以上,兩者皆1天以上,兩者皆不得公告,A,1,TRUE,第32講比較表指出最有利標等標期14天以上；企劃書評審5天以上。,等標期差異,Notion：政府採購法 / 第32講
GPL32-L1-17,Level 1,multiple_choice,依第32講，評選委員應具備何種條件？,採購相關專門知識,必須為投標廠商員工,只要是親友即可,完全不需專業,A,1,TRUE,第32講指出評選委員應具有採購相關專門知識。,評選委員專門知識,Notion：政府採購法 / 第32講
GPL32-L1-18,Level 1,multiple_choice,依第32講，評選委員名單在何時前應予保密？,決標前,履約完成後才保密,公告前永久公開,投標前必須給特定廠商,A,1,TRUE,第32講指出評選委員名單在決標前應予保密。,委員名單保密,Notion：政府採購法 / 第32講
GPL32-L1-19,Level 1,multiple_choice,依第32講，評選委員會利益迴避應遵守何種規定？,行政程序法及採購評選委員會審議規則之迴避規定,只遵守廠商內規,只遵守刑法親屬編,無須迴避,A,1,TRUE,第32講指出利益迴避應遵守行政程序法及採購評選委員會審議規則之迴避規定。,利益迴避,Notion：政府採購法 / 第32講
GPL32-L1-20,Level 1,multiple_choice,依第32講，評選委員利益迴避為何種考點？,行政法與採購法交集,刑法總則唯一考點,民法親屬編唯一考點,稅法專題,A,1,TRUE,第32講指出評選委員迴避是行政法與採購法交集重點。,行政法交集,Notion：政府採購法 / 第32講
GPL32-L1-21,Level 1,multiple_choice,依第32講，最有利標評定方式包含下列何者？,總評分法、評分單價法、序位法,抽籤法、搶標法、猜拳法,先到先贏法、輪流法,只看最低價法,A,1,TRUE,第32講列評定方式為總評分法、評分單價法、序位法。,評定方式,Notion：政府採購法 / 第32講
