id,level,type,question,option_a,option_b,option_c,option_d,correct,points,required,explanation,topic,source
GPL16-L1-01,Level 1,multiple_choice,依第16講，本講主要討論財物、勞務採購的何種實務？,招標文件、開標、決標、驗收實務,刑事羈押審查,婚姻登記程序,土地徵收補償,A,1,TRUE,第16講指出，本講進入財物、勞務採購的招標文件、開標、決標、驗收實務。,講次主軸,Notion：政府採購法 / 第16講
GPL16-L1-02,Level 1,multiple_choice,依第16講，最低標的主要優點為何？,最省錢,一定品質最高,完全不需履約管理,一定不會爭議,A,1,TRUE,第16講最低標傳統作法的優點是最省錢，但缺點是低價搶標、品質下降、履約困難。,最低標,Notion：政府採購法 / 第16講
GPL16-L1-03,Level 1,multiple_choice,依第16講，最低標可能造成下列何種問題？,低價搶標、品質下降、履約困難,品質必然提升,履約必然順利,完全沒有低價風險,A,1,TRUE,第16講指出最低標的缺點包含低價搶標、品質下降與履約困難。,最低標風險,Notion：政府採購法 / 第16講
GPL16-L1-04,Level 1,multiple_choice,依第16講，最有利標評估項目不包括下列何者？,技術、品質、能力、經驗、價格,技術,價格,廠商老闆星座,D,1,TRUE,第16講指出最有利標評估技術、品質、能力、經驗與價格，由綜合最佳者得標。,最有利標,Notion：政府採購法 / 第16講
GPL16-L1-05,Level 1,multiple_choice,依第16講，最有利標的目的之一為何？,避免惡性低價競爭,鼓勵任意低價搶標,完全不看品質,只看最低價格,A,1,TRUE,第16講指出最有利標希望達成如期、如質、如實完成採購，避免惡性低價競爭。,最有利標目的,Notion：政府採購法 / 第16講
GPL16-L1-06,Level 1,multiple_choice,依第16講，採購三原則為何？,如期、如質、如實,如期、如價、如夢,如風、如火、如雷,如訴、如判、如執行,A,1,TRUE,第16講整理最有利標目的時，列出採購三原則：如期、如質、如實。,採購三原則,Notion：政府採購法 / 第16講
GPL16-L1-07,Level 1,multiple_choice,依第16講，訓練課程、顧問服務、專案管理通常採何種制度？,評選制度,財產變賣制度,刑事審判制度,家庭會議制度,A,1,TRUE,第16講PMP專案管理採購案例指出，訓練課程、顧問服務、專案管理通常採評選制度。,PMP案例,Notion：政府採購法 / 第16講
GPL16-L1-08,Level 1,multiple_choice,依第16講，PMP訓練或顧問案評分項目包含何者？,廠商履約能力、講師資歷、課程內容、成本分析、簡報表現,廠商所在地風水,廠商粉絲數,承辦人個人喜好,A,1,TRUE,第16講列出評分項目包括廠商履約能力、講師資歷、課程內容、成本分析與簡報表現。,評分項目,Notion：政府採購法 / 第16講
GPL16-L1-09,Level 1,multiple_choice,依第16講，序位法的核心作法為何？,評審委員排序第1名、第2名、第3名，最後統計結果,只看最低價格,由廠商抽籤,由承辦人單方指定,A,1,TRUE,第16講指出序位法是評審委員排序第1名、第2名、第3名，最後統計結果。,序位法,Notion：政府採購法 / 第16講
GPL16-L1-10,Level 1,multiple_choice,依第16講，序位法常用於下列何者？,顧問案、專業服務、教育訓練,財產出租,刑事偵查,土地登記,A,1,TRUE,第16講指出序位法常用於顧問案、專業服務與教育訓練。,序位法適用,Notion：政府採購法 / 第16講
GPL16-L1-11,Level 1,multiple_choice,依第16講，招標文件至少包括下列何者？,投標須知、投標標單、廠商聲明書、契約條款、技術規範、補充說明書,廠商私人照片,承辦人旅遊計畫,評審星座表,A,1,TRUE,第16講列出招標文件至少包含投標須知、投標標單、廠商聲明書、契約條款、技術規範、補充說明書等。,招標文件,Notion：政府採購法 / 第16講
GPL16-L1-12,Level 1,multiple_choice,依第16講，下列何者為常見無效標情形？,標封未密封,文件完整送達,押標金已附,依規定裝訂,A,1,TRUE,第16講列出標封未密封為常見無效標。,無效標,Notion：政府採購法 / 第16講
GPL16-L1-13,Level 1,multiple_choice,依第16講，下列何者也是常見無效標情形？,未附電子領標憑據、未附押標金、未依規定裝訂,依規定密封,準時送達,標價清楚,A,1,TRUE,第16講列出未附電子領標憑據、未附押標金、未依規定裝訂等為常見無效標情形。,無效標,Notion：政府採購法 / 第16講
GPL16-L1-14,Level 1,multiple_choice,依第16講，投標文件無效情形不包括下列何者？,逾期送達、標價不清楚、未蓋章、任意塗改標單,標價清楚且文件完整,未繳押標金,標封未密封,B,1,TRUE,第16講再次列出未繳押標金、逾期送達、標價不清楚、未蓋章、標封未密封、任意塗改標單等為無效情形。,投標文件無效,Notion：政府採購法 / 第16講
