id,level,type,question,option_a,option_b,option_c,option_d,correct,points,required,explanation,topic,source
GPL13-L1-01,Level 1,multiple_choice,依第13講，本講主要聚焦政府採購法哪些條文？,第61條至第73條,第1條至第13條,第26條至第40條,第95條至第98條,A,1,TRUE,第13講標題為政府採購法第13講（第61條－第73條），涵蓋決標公告、契約履約、品管查核與驗收結算。,講次範圍,Notion：政府採購法 / 第13講
GPL13-L1-02,Level 1,multiple_choice,依第13講，公告金額以上採購決標後，機關原則上應於多久內公告決標結果？,決標日起30日內,決標日起3日內,驗收後1年內,完全不用公告,A,1,TRUE,第13講第61條整理，公告金額以上採購決標後應於一定期間內公告決標結果，一定期間以決標日起算30日內。,決標公告,Notion：政府採購法 / 第13講
GPL13-L1-03,Level 1,multiple_choice,依第13講，決標公告內容通常不包括下列何者？,案號、標的名稱與數量、得標廠商、決標金額、決標日期,承辦人私人薪資,得標廠商,決標金額,B,1,TRUE,第13講第61條整理公告內容包括案號、標的名稱與數量、得標廠商、決標金額與決標日期。,決標公告內容,Notion：政府採購法 / 第13講
GPL13-L1-04,Level 1,multiple_choice,依第13講，下列何種情形經核准可能不公告或不揭露決標金額？,涉及商業性轉售、機密或安全等情事,承辦人覺得麻煩,廠商不想讓別人知道,金額太小但已達公告金額,A,1,TRUE,第13講第61條整理特殊情形，如涉及商業性轉售、機密或安全等，經核准得不公告或不揭露決標金額。,決標公告例外,Notion：政府採購法 / 第13講
GPL13-L1-05,Level 1,multiple_choice,依第13講，第62條決標資料應如何處理？,以電子方式傳送至主管機關指定資料庫,只存在承辦人手機相簿,只口頭通知得標廠商,不得進入任何系統,A,1,TRUE,第13講第62條整理，決標資料應以電子方式傳送至主管機關指定資料庫，刊登於政府採購公報或系統。,資料傳輸,Notion：政府採購法 / 第13講
GPL13-L1-06,Level 1,multiple_choice,依第13講，通知未得標廠商之內容與時間點，實務上會影響何者？,救濟期間起算,廠商員工生日,承辦人休假天數,採購案是否變成民事訴訟,A,1,TRUE,第13講實務提醒，通知未得標廠商之內容與時間點會影響其救濟期間起算，應留存送達證明。,通知未得標廠商,Notion：政府採購法 / 第13講
GPL13-L1-07,Level 1,multiple_choice,依第13講，第63條契約要項應明定廠商因何種事項致機關受損之損害賠償責任？,設計錯誤、監造不實、管理不善,廠商名稱太長,承辦人心情不好,天氣太熱,A,1,TRUE,第13講第63條整理，規劃、設計、監造、管理契約要項應明定設計錯誤、監造不實、管理不善致損害之賠償責任。,契約要項,Notion：政府採購法 / 第13講
GPL13-L1-08,Level 1,multiple_choice,依第13講，因政策變更致繼續履約不符公共利益時，機關得經何程序部分或全部中止/解除契約？,報請上級機關核准，並補償廠商因此所受損失,承辦人口頭宣布即可,廠商同意即可，不需核准,直接不付款即可,A,1,TRUE,第13講第64條整理，政策變更致繼續履約不符公共利益者，機關得報請上級機關核准，中止或解除契約並補償廠商損失。,政策變更,Notion：政府採購法 / 第13講
GPL13-L1-09,Level 1,multiple_choice,依第13講，第65條禁止轉包的核心要求為何？,得標廠商應自行履行，主要部分不得轉包他人,得標廠商可將全部契約任意交給他人,所有非主要部分都不得分包,只要口頭報備即可轉包主要部分,A,1,TRUE,第13講第65條整理，得標廠商應自行履行，特別是主要部分須親自履行，不得轉包他人。,禁止轉包,Notion：政府採購法 / 第13講
GPL13-L1-10,Level 1,multiple_choice,依第13講，轉包與分包的主要區別為何？,轉包是將全部或主要部分交他人履行；分包是非主要部分交專業廠商,轉包一定合法，分包一定違法,兩者完全相同,分包是把主要部分全部交出去,A,1,TRUE,第13講實務提醒，轉包等於將契約全部或主要部分交他人履行而禁止；分包是非主要部分交專業廠商，得為但需報備。,轉包與分包,Notion：政府採購法 / 第13講
