id,level,type,question,option_a,option_b,option_c,option_d,correct,points,required,explanation,topic,source
GPL11B-L1-01,Level 1,multiple_choice,某國立大學新手承辦人不看金額級距，所有採購都用同一套簡化流程。依第11講，主要問題為何？,採購流程應依金額級距分流，金額愈高程序愈嚴謹、文件愈齊備,所有採購都應免報價,所有採購都只能自行核銷,金額級距只影響廠商付款帳號,A,1,TRUE,第11講強調採購流程以金額級距分流，搭配校內權責分工與法定程序，愈高金額程序愈嚴謹。,金額級距分流,Notion：政府採購法 / 第11講 / 再一次
GPL11B-L1-02,Level 1,multiple_choice,某10萬以上案件想直接找熟識廠商議價，但限制性招標申請書沒有法定事由與書面理由。依第11講，主要缺失為何？,限制性招標須具備第22條法定事由與書面理由,限制性招標完全不需理由,限制性招標只能用於未達1萬元,限制性招標不得附任何報價資料,A,1,TRUE,第11講整理限制性招標對應採購法第22條第1款至第16款，須具備法定事由與書面理由。,限制性招標,Notion：政府採購法 / 第11講 / 再一次
GPL11B-L1-03,Level 1,multiple_choice,某規格書寫明『限日本製造』，沒有功能或性能需求說明。依第11講，主要風險為何？,指定產地或國別可能限縮競爭，也涉及國際採購協定遵循,指定國別一定合法,規格書不得寫功能,只要是公告金額以上就必須指定進口,A,1,TRUE,第11講不合規範例包括指定美國進口、日本製造等產地或國別要求，可能限縮競爭。,規格限縮競爭,Notion：政府採購法 / 第11講 / 再一次
GPL11B-L1-04,Level 1,multiple_choice,某採購要買實驗室設備，承辦人只寫單一廠牌型號，沒有『或同等品』與審查資料要求。依第11講，較合規方向為何？,以功能、效益、性能等描述，必要時載明或同等品並要求佐證,永遠只能寫單一廠牌,不得要求任何同等品資料,只看廠商口頭保證即可,A,1,TRUE,第11講第26條規格原則要求以功能/效益/性能描述，不得指特定廠牌；必要時可載明或同等品並要求標準、測試、性能報告等資料。,規格書寫法,Notion：政府採購法 / 第11講 / 再一次
GPL11B-L1-05,Level 1,multiple_choice,某標案允許同等品，但未要求投標時提出標準、測試或性能報告，導致審標時無資料可比。依第11講，缺少何者？,投標時預先提出同等品證明資料，以利一次到位審查,同等品不得審查,同等品只要照片即可,同等品只准決標後提出,A,1,TRUE,第11講建議同等品資料於投標時預先提出，例如標準、測試、性能報告等，以利審查。,同等品審查,Notion：政府採購法 / 第11講 / 再一次
GPL11B-L1-06,Level 1,multiple_choice,依第11講，下列哪一種規格寫法較能降低單一鎖定疑慮？,列2家以上品牌並輔以或同等品,只寫唯一品牌且不得同等品,只寫特定國家進口,只寫廠商業務員姓名,A,1,TRUE,第11講合規範例為指定2家以上品牌並輔以或同等品，例如燈管含A/B品牌或同等品，以避免單一鎖定。,合規品牌寫法,Notion：政府採購法 / 第11講 / 再一次
GPL11B-L1-07,Level 1,multiple_choice,某系所同一天要買同一批教學設備，總額超過100萬元，卻切成多張未達公告金額請購。依第11講，主要風險為何？,可能構成為逃避法令之分批拆案規避,這一定是合法節省時間,同一需求必須永遠拆案,拆案後完全不用看總預算,A,1,TRUE,第11講指出同一需求、同一時間、同一或相近標的、同一地點/範圍，通常應合併計算，禁止為逃避法令分批。,拆案規避,Notion：政府採購法 / 第11講 / 再一次
GPL11B-L1-08,Level 1,multiple_choice,招標文件含選購與後續擴充項目，承辦人只用本次基本採購金額判斷是否達公告。依第11講，主要問題為何？,選購/擴充金額應納入金額總額一併考量,選購項目永遠不算採購金額,擴充金額只在驗收後計算,只看廠商願意收多少,A,1,TRUE,第11講實務要點指出，招標文件含選購/擴充項者，應納入金額總額一併考量。,選購擴充金額,Notion：政府採購法 / 第11講 / 再一次
GPL11B-L1-09,Level 1,multiple_choice,某校同年度有建築、機電、景觀三類不同專業需求，各自施工條件與專業不同並可說明合理性。依第11講，較可能如何處理？,可能屬得分別辦理之合理例外,一定是違法拆案,一定只能合併成同一標且不可說明,完全不用留下理由,A,1,TRUE,第11講指出得分別辦理的例外包括標的不同、施工/供應地區不同、需求條件不同、行業/專業不同，但須可說明合理性。,可分別辦理,Notion：政府採購法 / 第11講 / 再一次
GPL11B-L1-10,Level 1,multiple_choice,某案確有分批履約必要，但承辦人以每批小額金額個別判斷採購方式。依第11講，較正確作法為何？,如需分批，仍應以總預算額認定採購方式與公告義務,分批後各批永遠獨立計算,只看第一批金額,只看最後一批金額,A,1,TRUE,第11講提醒如需分批，應以總預算額認定採購方式與公告義務。,總預算認定,Notion：政府採購法 / 第11講 / 再一次
GPL11B-L1-11,Level 1,multiple_choice,某品項已在共同供應契約中，使用單位卻跳過共同契約自行找非共同供應商。依第11講，主要問題為何？,共同供應契約品項原則應優先透過共同契約採購,共同供應契約品項不得採購,共同供應契約只適用私人公司,只要使用單位喜歡即可跳過,A,1,TRUE,第11講整理屬共同供應契約品項者，原則應優先透過共同契約採購。,共同供應契約,Notion：政府採購法 / 第11講 / 再一次
GPL11B-L1-12,Level 1,multiple_choice,某非共同供應商案件金額12萬元，使用單位只附報價單自行核銷。依第11講校內流程，較應如何？,10萬元以上通常應檢附採購規格書，送事務組審核,12萬元可免任何文件自行核銷,只需口頭詢價即可,只能用共同供應契約，不可非共同供應,A,1,TRUE,第11講非共同供應商校內標準中，10萬元以上應檢附採購規格書，送事務組審核。,非共同供應,Notion：政府採購法 / 第11講 / 再一次
GPL11B-L1-13,Level 1,multiple_choice,某未達1萬元採購，申請單位本人同時作驗收或證明。依第11講校內範例，主要疑義為何？,核銷時驗收或證明不得由申請單位本人,未達1萬元一定要公開招標,未達1萬元不能採購,未達1萬元必須最有利標,A,1,TRUE,第11講未達1萬元流程中，核銷支出憑證黏貼成合，驗收或證明不得由申請單位本人。,未達1萬元,Notion：政府採購法 / 第11講 / 再一次
GPL11B-L1-14,Level 1,multiple_choice,某1萬至5萬元採購沒有估價單，直接核銷。依第11講校內範例，缺少何者？,至少1家詢價與估價單,至少14日公開招標,評選委員會紀錄,共同投標協議書,A,1,TRUE,第11講1萬至5萬元流程中，詢價至少1家並檢附估價單。,1萬至5萬元,Notion：政府採購法 / 第11講 / 再一次
GPL11B-L1-15,Level 1,multiple_choice,某資訊設備採購未會簽圖資或資訊專責單位即下單。依第11講校內範例，主要問題為何？,資訊設備通常須經圖資或資訊專責單位會簽審核,資訊設備不得採購,資訊設備只要使用者口頭同意,資訊設備一定免驗收,A,1,TRUE,第11講多個金額級距均提到資訊設備須經圖資單位或相關資訊專責單位會簽或審核。,資訊設備會辦,Notion：政府採購法 / 第11講 / 再一次
GPL11B-L1-16,Level 1,multiple_choice,某50萬元財物採購未填財物/勞務請購規格書，也未公開徵求書面報價。依第11講校內範例，問題為何？,10萬至未達100萬通常需規格書，並於工程會網站公開徵求至少5日,50萬元可免任何程序,50萬元一定屬未達1萬元,50萬元只能自行核銷,A,1,TRUE,第11講10萬至未達100萬元流程：填財物/勞務請購規格書，公開徵求書面報價或企畫書至少5日。,10萬至未達100萬,Notion：政府採購法 / 第11講 / 再一次
GPL11B-L1-17,Level 1,multiple_choice,某120萬元財物採購未公告公開招標，只用5日公開徵詢處理。依第11講校內範例，主要問題為何？,達公告金額公開招標等標期至少14日，電子領標至少11日,達公告金額只需5日公開徵詢,120萬元一定未達公告金額,達公告金額不得公開招標,A,1,TRUE,第11講達公告金額範例指出公開招標工程會網站公告等標期至少14日，電子領標至少11日。,達公告金額,Notion：政府採購法 / 第11講 / 再一次
GPL11B-L1-18,Level 1,multiple_choice,達公告金額案件若採限制性招標，只附一張廠商報價單，沒有完整證明。依第11講，主要缺失為何？,採限制性招標須附完整證明與法定事由,限制性招標不得有任何證明,一張報價單永遠足夠,達公告金額不能有任何會辦,A,1,TRUE,第11講達公告金額流程指出，如採限制性招標須附完整證明；限制性招標本身也須具法定事由與書面理由。,限制性招標證明,Notion：政府採購法 / 第11講 / 再一次
GPL11B-L1-19,Level 1,multiple_choice,審標時發現同等品資料有疑義，機關直接判不合格但未敘明理由也未通知。依第11講，較正確作法為何？,有疑義得通知廠商說明，不合格應敘明理由並通知與公告,不合格永遠不需理由,只需私下告訴其中一家廠商,同等品資料不得審查,A,1,TRUE,第11講開標、審標與決標實務中指出，依招標文件審查，有疑義得通知廠商說明；不合格應敘明理由並通知與公告。,審標說明,Notion：政府採購法 / 第11講 / 再一次
GPL11B-L1-20,Level 1,multiple_choice,某採購契約沒有明確記載到貨驗收、測試完成日期、交接人與文件清單。依第11講，主要缺少何者？,履約交付與驗收管理的明確約定,國內優先權重,共同投標分攤比例,最有利標配分表,A,1,TRUE,第11講履約交付與驗收管理指出，應明確載明到貨驗收、測試完成日期、交接人、文件移交清單等。,交貨完工,Notion：政府採購法 / 第11講 / 再一次
GPL11B-L1-21,Level 1,multiple_choice,某設備驗收未拍照、未建序號、未填驗收紀錄。依第11講，主要風險為何？,驗收留痕不足，不利履約與財產管理,驗收不得拍照,序號建檔只適用私人公司,驗收紀錄只能決標前製作,A,1,TRUE,第11講驗收管理提到需拍照、序號建檔、填具驗收紀錄等，以確保交付與財產管理留痕。,驗收紀錄,Notion：政府採購法 / 第11講 / 再一次
