id,level,type,question,option_a,option_b,option_c,option_d,correct,points,required,explanation,topic,source
GPL13B-L1-01,Level 1,multiple_choice,某公告金額以上採購決標後，機關拖了45日才公告決標結果。依第13講，主要問題為何？,決標結果原則應於決標日起30日內公告,決標結果可於驗收後一年再公告,公告金額以上採購完全不用公告,只通知得標廠商即可，不需公告,A,1,TRUE,第13講第61條整理，公告金額以上採購決標後，應於一定期間內公告決標結果；一定期間以決標日起算30日內。,決標公告逾期,Notion：政府採購法 / 第13講 / 再一次
GPL13B-L1-02,Level 1,multiple_choice,某機關未留下通知未得標廠商的送達證明。依第13講，主要風險為何？,通知內容與時間點會影響救濟期間起算，應留存送達證明,未得標廠商永遠不能救濟,送達證明只適用私人買賣,未得標通知一定不重要,A,1,TRUE,第13講實務提醒，通知未得標廠商之內容與時間點會影響救濟期間起算，務必留存送達證明。,未得標通知,Notion：政府採購法 / 第13講 / 再一次
GPL13B-L1-03,Level 1,multiple_choice,某採購涉及安全機密，機關仍完整公開決標金額與敏感資訊。依第13講，較妥當作法為何？,涉及機密或安全等情事，經核准得不公告或不揭露決標金額，並控制揭露範圍,所有資訊都必須毫無遮蔽公開,只要有機密就完全不留任何核准文件,由廠商自行決定公告內容,A,1,TRUE,第13講第61條與實務提醒指出，涉及商業性轉售、機密或安全者，經核准得不公告或不揭露決標金額；公告時可適度遮蔽並留存核准文件。,機密公告,Notion：政府採購法 / 第13講 / 再一次
GPL13B-L1-04,Level 1,multiple_choice,某決標案只做紙本內簽，未將決標資料電子傳送至指定資料庫。依第13講，缺少何種程序？,依第62條以電子方式傳送決標資料至主管機關指定資料庫,品管人員登錄,部分驗收,分包商報備,A,1,TRUE,第13講第62條整理，決標資料應以電子方式傳送至主管機關指定資料庫，刊登於政府採購公報或系統。,電子傳輸,Notion：政府採購法 / 第13講 / 再一次
GPL13B-L1-05,Level 1,multiple_choice,某設計監造契約未明定設計錯誤、監造不實、管理不善造成損害的賠償責任。依第13講，主要缺失為何？,契約要項應明定相關損害賠償責任,設計監造永遠不用負責,契約不得寫賠償責任,只要口頭提醒即可,A,1,TRUE,第13講第63條指出，規劃、設計、監造、管理契約要項應明定廠商因設計錯誤、監造不實、管理不善致機關受損之損害賠償責任。,契約要項責任,Notion：政府採購法 / 第13講 / 再一次
GPL13B-L1-06,Level 1,multiple_choice,都市計畫重大變更後，原工程繼續履約已不符公共利益。機關若要解除契約，依第13講應如何處理？,報請上級機關核准，並補償廠商因此所受損失,承辦人電話通知即可解除且不補償,直接拒絕付款即可,一定不得解除契約,A,1,TRUE,第13講第64條指出，因政策變更致繼續履約不符公共利益，機關得報請上級機關核准中止或解除契約，並補償廠商損失。,政策變更解除,Notion：政府採購法 / 第13講 / 再一次
GPL13B-L1-07,Level 1,multiple_choice,得標廠商將招標文件標示的主要部分全部交由其他公司履行。依第13講，主要問題為何？,主要部分須由得標廠商自行履行，不得轉包,主要部分最適合轉包,只要價格不變即可轉包,轉包只需告知分包商即可,A,1,TRUE,第13講第65條整理，得標廠商應自行履行，特別是主要部分須親自履行，不得轉包他人；主要部分以招標文件標示為準。,主要部分轉包,Notion：政府採購法 / 第13講 / 再一次
GPL13B-L1-08,Level 1,multiple_choice,某招標文件未清楚標示契約主要部分，後續發生轉包/分包爭議。依第13講，文件設計上應注意何者？,招標文件務必清楚標示主要部分,招標文件不得標示主要部分,主要部分由廠商事後自定,主要部分只看廠商營業額,A,1,TRUE,第13講實務提醒，招標文件務必清楚標示主要部分，並建立分包報備與權利設定流程。,主要部分標示,Notion：政府採購法 / 第13講 / 再一次
GPL13B-L1-09,Level 1,multiple_choice,得標廠商將非主要部分交由專業廠商施作，但完全未向機關報備。依第13講，主要缺失為何？,非主要部分得分包，但須向機關報備,非主要部分不得分包,分包一律等於違法轉包,分包只需通知投標失敗廠商,A,1,TRUE,第13講第67條整理，非主要部分得分包予其他廠商，但須向機關報備。,分包未報備,Notion：政府採購法 / 第13講 / 再一次
GPL13B-L1-10,Level 1,multiple_choice,某工程將鋼筋、模板等專業項目分包，且金額達一定比率。依第13講，除了報備外，還可能需如何處理？,應送主管機關備查,必須秘密分包,一定解除契約,不得有任何分包合約,A,1,TRUE,第13講第67條指出，專業工程如鋼筋、模板等得分包，專業項目或數量/金額達一定比率者，應送主管機關備查。,專業工程分包,Notion：政府採購法 / 第13講 / 再一次
GPL13B-L1-11,Level 1,multiple_choice,得標廠商對分包部分未設定必要請款權利，造成分包商權益保障不足。依第13講，應注意何者？,得標廠商應就分包部分設定必要權利，以保障分包廠商權益,分包商權益完全不需處理,分包商只能向承辦人請款,分包商不得有任何請求權,A,1,TRUE,第13講第67條指出，得標廠商應就分包部分對分包廠商設定必要權利，例如價金或報酬請求權。,分包商權益,Notion：政府採購法 / 第13講 / 再一次
GPL13B-L1-12,Level 1,multiple_choice,採購契約約定將部分報酬請求權設定給金融機構。依第13講，這屬於哪一條的方向？,第68條價金或報酬請求權之設定或讓與,第61條決標公告,第71條驗收,第70條品管,A,1,TRUE,第13講第68條整理，採購契約對價金或報酬請求權之全部或一部，得為設定或讓與約定，例如設定予分包商或金融機構。,債權讓與,Notion：政府採購法 / 第13講 / 再一次
GPL13B-L1-13,Level 1,multiple_choice,公告金額以上工程招標文件完全未要求品質計畫、檢驗程序、自主檢查表。依第13講，主要風險為何？,工程品質管理要求不足，公告金額以上常要求品質計畫等文件,工程不得要求品質文件,品質管理只在驗收後才需要,品質計畫由廠商口頭保證即可,A,1,TRUE,第13講第70條常見實務範例指出，公告金額以上工程招標文件要求提送整體/分項品質計畫、檢驗程序、自主檢查表等。,品質計畫,Notion：政府採購法 / 第13講 / 再一次
GPL13B-L1-14,Level 1,multiple_choice,某工程達查核金額以上，卻未設專任品質管理人員，也未登錄主管機關系統。依第13講，主要問題為何？,查核金額以上工程須設置專任品管人員並登錄系統,查核金額以上不用品管,品管人員只需驗收後補登,品管人員由廠商臨時口頭指定即可,A,1,TRUE,"第13講常見實務範例指出，查核金額以上如工程5,000萬元以上，須設置專任品質管理人員，並依規定登錄主管機關系統。",查核金額品管人員,Notion：政府採購法 / 第13講 / 再一次
GPL13B-L1-15,Level 1,multiple_choice,某2億元以上鉅額工程只設1名專任品管人員。依第13講常見實務範例，主要疑義為何？,鉅額工程專任品管人員至少2名，限制更嚴格,鉅額工程完全不用品管人員,鉅額工程只能設1名品管人員,品管人員越少越符合效率,A,1,TRUE,第13講常見實務範例指出，鉅額工程如2億元以上，專任品管人員至少2名，資格、在場與不得兼任限制更嚴格。,鉅額工程品管,Notion：政府採購法 / 第13講 / 再一次
GPL13B-L1-16,Level 1,multiple_choice,工程查核發現缺失後，承商只修當下問題，未做預防再發與持續精進。依第13講，缺少PDCA哪一環精神？,A 改善,P 計畫,D 執行,C 查核,A,1,TRUE,第13講PDCA中，A改善包含缺失改善、預防再發與持續精進。,PDCA改善,Notion：政府採購法 / 第13講 / 再一次
GPL13B-L1-17,Level 1,multiple_choice,某監造單位以為工程品質只由廠商QC負責，自己不用查驗或追蹤缺失。依第13講，主要錯誤為何？,第2級QA由監造單位/主辦機關負責品質保證與缺失追蹤,監造單位完全不用參與品管,主管機關才是唯一品管者,三級品管只有一級,A,1,TRUE,第13講三級品管中，第2級QA為監造單位或主辦機關之品質保證系統，包含材料施工查驗、紀錄留存、成效檢討與缺失改善追蹤。,三級品管角色,Notion：政府採購法 / 第13講 / 再一次
GPL13B-L1-18,Level 1,multiple_choice,工程施工查核結果很差，廠商認為只要本案完工就完全無後續影響。依第13講，何者正確？,查核結果可能影響承商評鑑與後續投標資格，應妥善改善,查核結果不得作為任何參考,查核結果只影響承辦人午餐,缺失不用回應,A,1,TRUE,第13講實務提醒，查核結果影響承商評鑑與後續投標資格，應妥善回應缺失並完成矯正預防措施。,查核結果影響,Notion：政府採購法 / 第13講 / 再一次
GPL13B-L1-19,Level 1,multiple_choice,廠商未於預定竣工前或當日書面通知監造與機關，事後主張機關驗收逾期。依第13講，廠商應先注意何者？,廠商應於預定竣工前或當日書面通知監造與機關,廠商永遠不需通知竣工,只需通知其他投標廠商,通知只能口頭,A,1,TRUE,第13講驗收時程指出，廠商於預定竣工前或當日，應書面通知監造與機關。,竣工通知,Notion：政府採購法 / 第13講 / 再一次
