id,level,type,question,option_a,option_b,option_c,option_d,correct,points,required,explanation,topic,source
GPL01-L1-01,Level 1,multiple_choice,依第01講整理，政府採購法第1條的四大目的不包括下列何者？,建立採購制度,公平公開採購程序,提升採購效率與功能,增加政府稅收,D,1,TRUE,第01講整理四大目的為建立制度、公平公開、提升效率與功能、確保品質；增加政府稅收不是本講列出的目的。,立法目的,Notion：政府採購法 / 第01講
GPL01-L1-02,Level 1,multiple_choice,依第01講的考試口訣，政府採購法目的可濃縮為下列何者？,公平、公開、效率、品質,秘密、低價、效率、保密,裁量、迅速、統一、低價,監督、懲罰、限制、補助,A,1,TRUE,第01講明列口訣為：公平、公開、效率、品質。,立法目的,Notion：政府採購法 / 第01講
GPL01-L1-03,Level 1,multiple_choice,依第01講整理，政府採購的三大類型為何？,工程、財物、勞務,工程、人事、預算,財物、稅務、審計,勞務、行政、司法,A,1,TRUE,第01講整理採購三大類為工程採購、財物採購與勞務採購。,採購類型,Notion：政府採購法 / 第01講
GPL01-L1-04,Level 1,multiple_choice,下列何者最符合第01講所稱工程採購？,購買辦公用印表機,委託清潔服務,興建學校或道路,租賃公務車,C,1,TRUE,工程採購包括建築、土木、水利、交通、環保、能源等工程；興建學校或道路屬工程採購。,工程採購,Notion：政府採購法 / 第01講
GPL01-L1-05,Level 1,multiple_choice,依第01講，下列何者最可能屬於財物採購？,系統維護,教育訓練,購買電腦與辦公家具,顧問服務,C,1,TRUE,財物採購包含財物買賣、租賃、訂製；電腦與辦公家具屬財物。,財物採購,Notion：政府採購法 / 第01講
GPL01-L1-06,Level 1,multiple_choice,依第01講，下列何者最可能屬於勞務採購？,蓋捷運,購置公務車,購買辦公桌,委託系統維護,D,1,TRUE,勞務採購包括專業服務、技術服務、資訊服務、維修、研究發展、訓練與勞力服務等。,勞務採購,Notion：政府採購法 / 第01講
GPL01-L1-07,Level 1,multiple_choice,依第01講，下列何者一定適用政府採購法？,政府機關,完全私人出資公司,未受補助的民間社團,自然人間的私人買賣,A,1,TRUE,第01講列出政府機關、公立學校、公營事業為一定適用採購法的主體。,適用主體,Notion：政府採購法 / 第01講
GPL01-L1-08,Level 1,multiple_choice,依第01講，下列何者屬於一定適用政府採購法的組合？,政府機關、公立學校、公營事業,私立學校、私人公司、一般自然人,外國公司、民間社團、個人店家,投標廠商、下包商、供應商,A,1,TRUE,第01講明列一定適用者為政府機關、公立學校、公營事業。,適用主體,Notion：政府採購法 / 第01講
GPL01-L1-09,Level 1,multiple_choice,依第01講，法人或團體接受政府補助時，何種情形也要適用採購法？,只要接受任何補助即一律適用,補助超過50%，且達公告金額以上,補助未達10%，但廠商要求適用,只要採購標的是財物即一律適用,B,1,TRUE,第01講整理為：接受政府補助超過50%，且達公告金額以上，也要適用採購法。,補助適用,Notion：政府採購法 / 第01講
GPL01-L1-10,Level 1,multiple_choice,依第01講，採購流程的正確順序為何？,決標 → 預算 → 招標 → 履約 → 驗收,預算 → 招標 → 審標 → 決標 → 訂約 → 履約 → 驗收 → 保固,招標 → 驗收 → 決標 → 預算 → 保固,履約 → 招標 → 審標 → 預算 → 訂約,B,1,TRUE,第01講整理流程為：預算、招標、審標、決標、訂約、履約、驗收、保固。,採購流程,Notion：政府採購法 / 第01講
GPL01-L1-11,Level 1,multiple_choice,依第01講，公開招標的主要特徵為何？,直接找特定廠商議價,先審資格後建立合格名單,對外公告，不特定廠商皆可投標,只能一家公司參與,C,1,TRUE,公開招標的重點是對外公告，讓不特定廠商都可以投標。,公開招標,Notion：政府採購法 / 第01講
