id,level,type,question,option_a,option_b,option_c,option_d,correct,points,required,explanation,topic,source
GPL21-L1-01,Level 1,multiple_choice,依第21講，本講真正的法規核心為何？,採購法第70條品質管理制度與工程施工查核小組作業辦法,不良廠商第101條通知,最有利標價格協商,共同供應契約下單,A,1,TRUE,第21講前半為公共工程歷史背景，後半真正法規核心是採購法第70條品質管理制度與工程施工查核小組作業辦法。,講次主軸,Notion：政府採購法 / 第21講
GPL21-L1-02,Level 1,multiple_choice,依第21講，台灣公共工程歷史背景在本講中屬於何種性質？,背景知識，簡記即可,唯一出題核心,完全不需知道任何法規,只用來計算工程款,A,1,TRUE,第21講明確說明，前半段歷史內容為背景知識，後半段第70條與查核辦法才是較適合出題的規範性內容。,歷史背景定位,Notion：政府採購法 / 第21講
GPL21-L1-03,Level 1,multiple_choice,依第21講，921地震、88風災及重大弊案對政府採購制度有何影響？,促使制度透過異議、申訴、仲裁等機制持續修正與強化,使採購制度完全停止適用,使工程不用查核,使最低標永遠不得使用,A,1,TRUE,第21講指出政府採購法執行期間歷經921地震、88風災與重大弊案，促使制度不斷透過異議、申訴、仲裁機制修正與強化。,公共工程制度演進,Notion：政府採購法 / 第21講
GPL21-L1-04,Level 1,multiple_choice,依第21講，台灣工程材料演進的脈絡可概括為何？,木構造、鋼筋混凝土構造、鋼構造,紙構造、玻璃構造、泥土構造,只使用木構造,只使用塑膠構造,A,1,TRUE,第21講以公共工程歷史為背景，說明台灣工程從木構造到鋼筋混凝土構造，再到鋼構造的材料演進。,材料演進,Notion：政府採購法 / 第21講
GPL21-L1-05,Level 1,multiple_choice,依第21講，台灣第一次空間革命主要與何種建設有關？,民國50至75年交通建設轉以公路為主，完成中山高速公路與橫貫公路,2007年高鐵通車,綠建築方案推動,採購法第101條公告,A,1,TRUE,第21講指出民國50至75年交通建設轉以公路為主，完成中山高速公路與橫貫公路，稱為第一次空間革命。,第一次空間革命,Notion：政府採購法 / 第21講
GPL21-L1-06,Level 1,multiple_choice,依第21講，第二次空間革命大致與何者有關？,國道3號全線通車與西部濱海快速公路形成西部走廊一日生活圈,劉銘傳興建第一條鐵路,採購文件保存,不良廠商禁入,A,1,TRUE,第21講指出1991至2007年國道3號全線通車，配合西部濱海快速公路，形成第二次空間革命與西部走廊一日生活圈。,第二次空間革命,Notion：政府採購法 / 第21講
GPL21-L1-07,Level 1,multiple_choice,依第21講，民國62至80年十二項建設中，鐵路建設包含哪三項？,鐵路電氣化、北迴鐵路、南迴鐵路,高鐵、捷運、輕軌,中山高、國道3號、西濱快速道路,桃園大圳、嘉南大圳、翡翠水庫,A,1,TRUE,第21講指出十二項建設中的鐵路建設包含鐵路電氣化、北迴鐵路、南迴鐵路，完成台灣環島鐵路網。,環島鐵路網,Notion：政府採購法 / 第21講
GPL21-L1-08,Level 1,multiple_choice,依第21講，1991至2007年水利建設開始重視何種觀念？,流域整體規劃、綜合治水與生態工法,只重視加高堤防,完全不考慮生態,只考慮最低價,A,1,TRUE,第21講指出1991至2007年水利建設響應永續發展，推動流域整體規劃與綜合治水策略，並在921後導入生態工法。,水利觀念,Notion：政府採購法 / 第21講
GPL21-L1-09,Level 1,multiple_choice,依第21講，2000至2001年內政部營建署／建築研究所推動何者？,綠建築方案並結合智慧型居住空間,不良廠商禁入方案,政府採購公報停刊,全民督工廢止,A,1,TRUE,第21講指出2000至2001年推動綠建築方案，並結合智慧型居住空間，強調節能減碳與低環境衝擊。,綠建築,Notion：政府採購法 / 第21講
GPL21-L1-10,Level 1,multiple_choice,依第21講，鋼構造的優點不包括下列何者？,節能減碳、造型可塑性高、有助空間活化與景觀美化,完全不需品質管理,有助景觀美化,造型可塑性高,B,1,TRUE,第21講指出鋼構優點包含較易達成節能減碳、造型可塑性高、有助空間活化與景觀美化；但不代表不需品質管理。,鋼構優點,Notion：政府採購法 / 第21講
GPL21-L1-11,Level 1,multiple_choice,依第21講，品質管理觀念演進四層次為何？,檢查出來、製造出來、設計出來、管理出來的品質,買出來、賣出來、借出來、公告出來的品質,異議、申訴、調解、仲裁,公告、領標、投標、開標,A,1,TRUE,第21講整理品質管理觀念演進為檢查出來的品質、製造出來的品質、設計出來的品質、管理出來的品質。,品質觀念演進,Notion：政府採購法 / 第21講
GPL21-L1-12,Level 1,multiple_choice,依第21講，品質管理的最終目標為何？,讓品質內化為管理習慣，而非僅靠事後檢查,完全依賴完工後檢查,只靠廠商口頭保證,只靠最低價競爭,A,1,TRUE,第21講指出最終目標是讓品質內化為一種管理習慣，而非僅靠事後檢查。,品質管理目標,Notion：政府採購法 / 第21講
GPL21-L1-13,Level 1,multiple_choice,依第21講，PDCA循環順序為何？,Plan計劃、Do實施、Check查核、Action改善行動,Pay付款、Delay延誤、Cancel取消、Appeal申訴,Price價格、Design設計、Contract契約、Award決標,Public公告、Draft草案、Check審核、Archive歸檔,A,1,TRUE,第21講品質管理工具為PDCA循環：Plan計劃、Do實施、Check查核、Action改善行動。,PDCA,Notion：政府採購法 / 第21講
GPL21-L1-14,Level 1,multiple_choice,依第21講，PDCA可用於何種目的？,透過循環落實零缺點管理要求，應用於工程採購與品質採購,只用於計算利潤,只用於刑事訴訟,只用於營業稅申報,A,1,TRUE,第21講指出PDCA循環可落實零缺點管理要求，並應用於工程採購、品質採購等領域。,PDCA目的,Notion：政府採購法 / 第21講
GPL21-L1-15,Level 1,multiple_choice,依第21講，三級品管第一級主體與任務為何？,施工廠商自主管理，建立施工品質管理系統,監造單位發布公報,主管機關決標,審計機關辦理稽核,A,1,TRUE,第21講三級品管中，第一級為施工廠商，即承包商自主檢查並建立施工品質管理系統。,第一級品管,Notion：政府採購法 / 第21講
GPL21-L1-16,Level 1,multiple_choice,依第21講，三級品管第二級主體與任務為何？,監造單位獨立查核，審查品管執行計畫書、施工與材料設備,施工廠商自主管理,民眾投票決定品質,得標廠商自行公告,A,1,TRUE,第21講三級品管第二級為監造單位，任務是獨立查核，審查品管執行計畫書、施工與材料設備。,第二級品管,Notion：政府採購法 / 第21講
GPL21-L1-17,Level 1,multiple_choice,依第21講，三級品管第三級主體與任務為何？,主管機關或機關上級督導、抽查，確保品質保證系統落實,施工廠商自主管理,監造單位自行付款,投標廠商互評,A,1,TRUE,第21講三級品管第三級為主管機關或機關上級，負責督導、抽查，確保品質保證系統落實。,第三級品管,Notion：政府採購法 / 第21講
GPL21-L1-18,Level 1,multiple_choice,依第21講，採購法第70條上路後，講者認為工程品質如何變化？,工程品質大幅進步，但爭議案件也增加，形成互相牽制與督促,工程品質完全無變化,工程品質必然惡化,爭議機制全部消失,A,1,TRUE,第21講講者強調第70條上路後工程品質大幅進步，但也伴隨更多異議、申訴及爭議案件，形成互相牽制與督促。,第70條效果,Notion：政府採購法 / 第21講
GPL21-L1-19,Level 1,multiple_choice,依第21講，工程施工查核小組之查核方式為何？,以不預先通知方式辦理抽查,每次都需提前半年通知,只看書面不得到現場,只在完工五年後查核,A,1,TRUE,第21講工程施工查核小組作業辦法指出，查核方式以不預先通知方式辦理抽查。,查核方式,Notion：政府採購法 / 第21講
GPL21-L1-20,Level 1,multiple_choice,依第21講講者口述，查核金額原則上不低於當年度執行工程標的多少比例，且不得少於多少件？,20%，且不得少於20件,5%，且不得少於1件,50%，且不得少於100件,100%，且不得少於500件,A,1,TRUE,第21講講者口述查核比例原則上不低於當年度執行工程標的20%，且不得少於20件；實際以現行正式條文為準。,查核比例,Notion：政府採購法 / 第21講
