id,level,type,question,option_a,option_b,option_c,option_d,correct,points,required,explanation,topic,source
GPL29-L1-01,Level 1,multiple_choice,依第29講，本講主軸為何？,政府採購違失案例、履約管理與爭議處理總複習,工程材料試驗專題,採購人員倫理準則第112條,公共工程歷史演進,A,1,TRUE,第29講主軸是採購違失案例與法律責任的延伸，整理履約管理、驗收、爭議處理與不良廠商處理。,講次主軸,Notion：政府採購法 / 第29講
GPL29-L1-02,Level 1,multiple_choice,依第29講，履約管理的核心目的為何？,確保廠商依契約、圖說、規範與期限完成履約,讓廠商自由變更契約,只看投標價格,只管公告不管後續,A,1,TRUE,履約管理重點在得標後確保廠商依契約內容、圖說、規範與期限完成工作。,履約管理,Notion：政府採購法 / 第29講
GPL29-L1-03,Level 1,multiple_choice,依第29講，履約管理時應以何者作為判斷基礎？,契約、圖說、規範、投標文件與相關紀錄,廠商口頭承諾,承辦人印象,新聞報導,A,1,TRUE,履約管理必須回到契約文件與工程紀錄，不能只憑口頭或印象處理。,契約文件,Notion：政府採購法 / 第29講
GPL29-L1-04,Level 1,multiple_choice,依第29講，履約期間若需要變更契約，原則應如何處理？,依契約與法定程序辦理變更並留下書面紀錄,廠商自行變更即可,口頭說好即可,驗收後再補理由即可,A,1,TRUE,契約變更須依契約與法定程序辦理，並保留書面紀錄，避免履約與付款爭議。,契約變更,Notion：政府採購法 / 第29講
GPL29-L1-05,Level 1,multiple_choice,依第29講，工程履約中追加、減作或變更設計時，最應注意何者？,是否有正當理由、程序與金額控制,只要廠商同意即可,只要承辦人口頭准許即可,完全不用紀錄,A,1,TRUE,追加減與變更設計須有正當理由並依程序控管，否則可能衍生規避採購法或履約爭議。,追加減,Notion：政府採購法 / 第29講
GPL29-L1-06,Level 1,multiple_choice,依第29講，廠商履約逾期時，機關通常應注意何者？,逾期原因、可歸責性、展延工期與違約金,只要逾期就永遠不得付款,逾期一律不處理,逾期只能改成最有利標,A,1,TRUE,逾期履約處理須判斷逾期原因、是否可歸責廠商、是否可展延工期，以及違約金計算。,逾期履約,Notion：政府採購法 / 第29講
GPL29-L1-07,Level 1,multiple_choice,依第29講，工期展延應以何者為基礎？,契約約定、不可歸責事由與書面審查紀錄,廠商一句話,承辦人私下同意,得標價高低,A,1,TRUE,工期展延不能任意給予，須依契約、不可歸責事由與審查紀錄處理。,工期展延,Notion：政府採購法 / 第29講
GPL29-L1-08,Level 1,multiple_choice,依第29講，逾期違約金主要是處理何種問題？,廠商可歸責遲延履約,投標資格審查,評選委員名單保密,同等品審查,A,1,TRUE,逾期違約金通常用於廠商可歸責的遲延履約情形。,違約金,Notion：政府採購法 / 第29講
GPL29-L1-09,Level 1,multiple_choice,依第29講，驗收程序的目的為何？,確認履約成果是否符合契約、圖說與規範,替廠商做廣告,重新決定招標方式,決定廠商是否可投票,A,1,TRUE,驗收是確認履約成果是否符合契約約定、圖說、規範與品質要求。,驗收目的,Notion：政府採購法 / 第29講
GPL29-L1-10,Level 1,multiple_choice,依第29講，驗收不合格時原則應如何處理？,通知改善、限期改正、複驗，必要時依契約處理,直接當作合格,銷毀所有紀錄,改成小額採購,A,1,TRUE,驗收不合格時，應要求改善、限期改正並複驗，必要時依契約處理違約責任。,驗收不合格,Notion：政府採購法 / 第29講
GPL29-L1-11,Level 1,multiple_choice,依第29講，履約成果可分段或分批完成時，可能涉及何種驗收概念？,部分驗收或分段驗收,不良廠商公告,旋轉門限制,限制性招標,A,1,TRUE,工程或採購成果若可分段完成，可能依契約辦理部分驗收或分段驗收。,部分驗收,Notion：政府採購法 / 第29講
GPL29-L1-12,Level 1,multiple_choice,依第29講，驗收後仍可能存在何種履約後責任？,保固責任,投標資格重新審查,公告金額調整,選舉罷免責任,A,1,TRUE,驗收合格後仍可能進入保固期間，廠商仍負保固責任。,保固責任,Notion：政府採購法 / 第29講
GPL29-L1-13,Level 1,multiple_choice,依第29講，履約階段發生契約爭議時，通常不屬於哪一種招標階段救濟？,異議、申訴,調解,仲裁,訴訟,A,1,TRUE,招標/決標階段常走異議、申訴；履約階段則通常處理調解、仲裁或訴訟。,履約爭議,Notion：政府採購法 / 第29講
GPL29-L1-14,Level 1,multiple_choice,依第29講，履約爭議常見處理程序包含何者？,調解、仲裁、訴訟,領標、開標、決標,異議、申訴、刊登公報,統包、共同投標、同等品,A,1,TRUE,履約爭議常見處理方式包括調解、仲裁與訴訟。,履約爭議程序,Notion：政府採購法 / 第29講
GPL29-L1-15,Level 1,multiple_choice,依第29講，履約爭議調解主要功能為何？,在訴訟或仲裁前嘗試協調解決爭議,重新公告招標,審查投標資格,沒收押標金,A,1,TRUE,調解是履約爭議中嘗試協調解決的程序，目的在降低訴訟或仲裁成本。,調解功能,Notion：政府採購法 / 第29講
GPL29-L1-16,Level 1,multiple_choice,依第29講，仲裁相較訴訟通常具有何種特色？,依仲裁協議由仲裁人作成判斷，具終局處理功能,一定由採購承辦人裁判,只適用招標公告,不得處理契約爭議,A,1,TRUE,履約爭議可依仲裁協議進入仲裁，由仲裁人作成判斷，具有終局紛爭解決功能。,仲裁特色,Notion：政府採購法 / 第29講
GPL29-L1-17,Level 1,multiple_choice,依第29講，廠商重大違約或嚴重違法時，機關可能啟動何種制度？,不良廠商刊登公報與停權,公開招標加分,綠建築九指標,共同投標獎勵,A,1,TRUE,廠商重大違約或嚴重違法時，可能涉及不良廠商刊登公報與停權。,不良廠商,Notion：政府採購法 / 第29講
GPL29-L1-18,Level 1,multiple_choice,依第29講，不良廠商處理時為何須注意比例原則？,停權對廠商投標資格與工作權影響重大,因為所有違失都不得處理,因為比例原則只適用民法,因為停權只是內部口頭警告,A,1,TRUE,不良廠商停權影響廠商參與公共採購與工作權，故須注意比例原則與程序正義。,比例原則,Notion：政府採購法 / 第29講
GPL29-L1-19,Level 1,multiple_choice,依第29講，不良廠商處理前應注意何種程序保障？,通知、陳述意見、異議申訴等程序,直接停權不用理由,先公告後補通知,只在電話中告知,A,1,TRUE,不良廠商處理須重視程序正義，如通知、給予陳述意見機會與救濟程序。,程序正義,Notion：政府採購法 / 第29講
GPL29-L1-20,Level 1,multiple_choice,依第29講，下列何者屬採購實務常見風險？,規避程序、限制競爭、履約放水、驗收不實,依法公告,依法保密,依法驗收,A,1,TRUE,採購實務常見違失包含規避程序、限制競爭、履約管理不實與驗收不實等。,採購違失,Notion：政府採購法 / 第29講
GPL29-L1-21,Level 1,multiple_choice,依第29講，明知履約成果不合格卻作成合格驗收紀錄，可能構成何種問題？,驗收不實與法律責任,合法快速結案,同等品審查,公開招標原則,A,1,TRUE,驗收不實會導致採購責任、行政責任，甚至可能連結刑事風險。,驗收不實,Notion：政府採購法 / 第29講
GPL29-L1-22,Level 1,multiple_choice,依第29講，履約管理與驗收最重要的防弊方式之一為何？,文件留痕與完整紀錄,只靠口頭承諾,不做紀錄避免麻煩,只保留廠商名片,A,1,TRUE,履約、變更、展延、驗收與爭議處理均須保留文件紀錄，作為日後責任判斷基礎。,文件留痕,Notion：政府採購法 / 第29講
GPL29-L1-23,Level 1,multiple_choice,依第29講，採購人員違反履約管理或驗收義務時，可能涉及何種責任？,行政責任，嚴重時可能連結刑事責任,完全無責任,只影響個人心情,只影響廠商廣告,A,1,TRUE,採購人員未依法管理、驗收或違反廉政要求，可能涉及行政責任，嚴重時可能連結刑事責任。,行政責任,Notion：政府採購法 / 第29講
GPL29-L1-24,Level 1,multiple_choice,依第29講，採購違失案例中可能與刑法連結的情形為何？,圖利、洩密、偽造文書或驗收不實等,正常公開招標,合法分包,依法複驗,A,1,TRUE,採購違失常可能連結刑法問題，如圖利、洩密、偽造文書或驗收不實。,刑法連結,Notion：政府採購法 / 第29講
GPL29-L1-25,Level 1,multiple_choice,依第29講，遇到採購違失案例題，答題最應如何展開？,先定位階段與行為，再連結條文、程序、責任與救濟,只寫廠商很壞,只背金額級距,只寫應該道歉,A,1,TRUE,採購案例題應先定位招標、決標、履約或驗收階段，再分析違失行為、法條、程序、責任與救濟。,國考答題,Notion：政府採購法 / 第29講
