id,level,type,question,option_a,option_b,option_c,option_d,correct,points,required,explanation,topic,source
GPL06B-L1-01,Level 1,multiple_choice,某機關辦理採購時，只因有外國廠商表示興趣，就直接認定必然適用GPA。依第06講，較正確的判斷方式為何？,應檢查是否屬開放清單之機關、標的、金額門檻及保留限制,只要有外國廠商就一定適用GPA,只要是公開招標就一定適用GPA,由外國廠商自行決定是否適用GPA,A,1,TRUE,第06講強調GPA適用條件以開放清單為準，包括列名機關或事業機構、開放標的類別、金額門檻、個別保留與限制。,GPA適用判斷,Notion：政府採購法 / 第06講 / 再一次
GPL06B-L1-02,Level 1,multiple_choice,某採購標的未列入GPA開放清單，但金額很高。依第06講，仍應注意何者？,GPA適用須同時看開放機關、標的與門檻，金額高不代表一定適用,只要金額高就必然適用GPA,只要金額高就不得讓外國廠商投標,金額越高越可以忽略開放清單,A,1,TRUE,GPA不是只看金額，還要看開放清單之機關、事業機構、標的類別、門檻與保留限制。,開放清單,Notion：政府採購法 / 第06講 / 再一次
GPL06B-L1-03,Level 1,multiple_choice,某國營事業接受外國企業無償捐贈設備。依第06講，這類無對價取得與GPA關係為何？,屬GPA不適用範圍之一,必然適用GPA招標程序,一定要辦公開招標,一定要公告決標金額,A,1,TRUE,第06講整理無對價之取得，例如機關或國營事業接受捐贈，屬GPA不適用範圍。,無對價取得,Notion：政府採購法 / 第06講 / 再一次
GPL06B-L1-04,Level 1,multiple_choice,某採購涉及武器、彈藥及戰爭物資。依第06講，機關若排除GPA適用，較可能依何種例外？,國家安全例外,補償性交易例外,公開招標例外,社群投票例外,A,1,TRUE,第06講列出國家安全例外，包括武器、彈藥、戰爭物資等。,GPA例外,Notion：政府採購法 / 第06講 / 再一次
GPL06B-L1-05,Level 1,multiple_choice,某採購規格限制是為了保護人類、動植物生命或健康。依第06講，這可能屬於何種處理方向？,GPA例外或保留判斷中可考量的正當理由,一律屬違法歧視,必然屬補償性交易,完全不需要書面說明,A,1,TRUE,第06講列出可排除GPA適用的例外包含保護人類、動植物生命或健康。,GPA例外,Notion：政府採購法 / 第06講 / 再一次
GPL06B-L1-06,Level 1,multiple_choice,某招標文件規定：同樣符合履約能力者，本國廠商給滿分，GPA簽署國廠商一律扣分。依第06講，主要問題為何？,違反國民待遇與不歧視原則,符合GPA鼓勵差別待遇之精神,只要寫在文件中就一定合法,這是採購法第98條要求,A,1,TRUE,第06講整理國民待遇與不歧視，是對他簽署國之產品、服務與廠商不得差別待遇。,國民待遇,Notion：政府採購法 / 第06講 / 再一次
GPL06B-L1-07,Level 1,multiple_choice,某非GPA簽署國廠商想投標。依第06講，機關較適當的初步態度為何？,GPA不禁止，但應依機關規定與互惠安排處理,一律無條件給予GPA待遇,一律不得投標,由該廠商自行決定所有規則,A,1,TRUE,第06講提到非簽署國廠商，GPA不禁止簽署國與非簽署國互動，但應依機關規定與互惠安排。,互惠原則,Notion：政府採購法 / 第06講 / 再一次
GPL06B-L1-08,Level 1,multiple_choice,某簡單文具採購要求外國廠商須有十年大型工程實績。依第06講，主要問題為何？,資格能力要求與履約必要不相稱，可能形成不當限制,資格越高越一定合法,GPA要求所有採購都必須設定大型工程實績,文具採購一定要用工程資格,A,1,TRUE,第06講提醒資格與能力要求應與履約必要相稱，避免形成貿易不當限制。,資格條件相稱性,Notion：政府採購法 / 第06講 / 再一次
GPL06B-L1-09,Level 1,multiple_choice,某GPA適用案件直到開標當天才公布投標資格條件。依第06講，主要問題為何？,投標條件應於適當期間公開，便於有意願廠商參與,資格條件越晚公布越公平,GPA禁止事前公告資格條件,只要本國廠商知道即可,A,1,TRUE,第06講整理投標條件應於適當期間公開，便於有意願廠商參與。,資格條件公告,Notion：政府採購法 / 第06講 / 再一次
GPL06B-L1-10,Level 1,multiple_choice,某機關設常年合格名單後，完全不審查、不通知、不更新。依第06講，哪一點最不符合GPA程序精神？,名單應定期審查，審定結果或除名終止使用名單應通知申請人,常年名單本來就不得審查,名單越封閉越符合GPA,只要有名單就不用處理新申請人,A,1,TRUE,第06講整理常年合格名單得設固定名單並定期審查；審定結果含除名或終止使用名單應通知申請人。,常年合格名單,Notion：政府採購法 / 第06講 / 再一次
