id,level,type,question,option_a,option_b,option_c,option_d,correct,points,required,explanation,topic,source
GPL31-L1-01,Level 1,multiple_choice,依第31講，本講主題為何？,學校午餐聯合採購實務與契約管理,採購技術辦法與共同投標測試,工程倫理與旋轉門,公共工程鋼構品質查核,A,1,TRUE,第31講主軸是學校午餐聯合採購實務與契約管理，連結採購流程、招標方式、押標金、保證金、契約管理與違約處理。,講次主軸,Notion：政府採購法 / 第31講
GPL31-L1-02,Level 1,multiple_choice,依第31講，採購作業流程核心順序為何？,招標前作業、招標、決標、履約驗收,履約驗收、決標、招標、招標前作業,只需決標即可,先保固再公告,A,1,TRUE,第31講程序核心為招標前作業（金額認定、規格擬定）→招標（公告、領投標）→決標（開審評比）→履約驗收（保固結案）。,程序核心,Notion：政府採購法 / 第31講
GPL31-L1-03,Level 1,multiple_choice,依第31講，招標前作業包含何者？,金額認定與規格擬定,保固結案,開標決標,廠商交貨後驗收,A,1,TRUE,第31講指出招標前作業包含金額認定與規格擬定。,招標前作業,Notion：政府採購法 / 第31講
GPL31-L1-04,Level 1,multiple_choice,依第31講，招標階段包含何者？,公告、領標與投標,保固結案,終止契約,減價收受,A,1,TRUE,第31講指出招標階段包含公告、領投標。,招標階段,Notion：政府採購法 / 第31講
GPL31-L1-05,Level 1,multiple_choice,依第31講，決標階段包含何者？,開標、審標、評比或評選,保固結案,預付款還款,損害賠償,A,1,TRUE,第31講指出決標階段包含開審評比。,決標階段,Notion：政府採購法 / 第31講
GPL31-L1-06,Level 1,multiple_choice,依第31講，履約驗收階段包含何者？,履約、驗收、保固與結案,只有公告,只有領標,只有資格審查,A,1,TRUE,第31講指出履約驗收包含保固結案。,履約驗收,Notion：政府採購法 / 第31講
GPL31-L1-07,Level 1,multiple_choice,依第31講，學校午餐採購常涉及何種混合？,財物食材與勞務烹飪運輸,工程新建與改建,選舉與罷免,刑罰與保安處分,A,1,TRUE,第31講指出學校午餐採購常涉及財物（食材）與勞務（烹飪運輸）之混合。,混合採購,Notion：政府採購法 / 第31講
GPL31-L1-08,Level 1,multiple_choice,依第31講，混合採購性質認定應依政府採購法何條？,第7條,第19條,第22條,第72條,A,1,TRUE,第31講指出學校午餐混合採購應依採購法第7條認定其性質。,混合採購法源,Notion：政府採購法 / 第31講
GPL31-L1-09,Level 1,multiple_choice,依第31講，學校午餐採購實務上常以何種採購處理？,勞務採購,工程採購,不良廠商公告,共同投標,A,1,TRUE,第31講指出學校午餐採購實務上常以勞務採購處理，並準用相關評選辦法。,午餐採購常見處理,Notion：政府採購法 / 第31講
GPL31-L1-10,Level 1,multiple_choice,依第31講，學校午餐採購以勞務採購處理時，常準用何者？,相關評選辦法,刑法總則,民法親屬編,勞動基準法工時表,A,1,TRUE,第31講指出午餐採購實務上常以勞務採購處理並準用相關評選辦法。,評選辦法準用,Notion：政府採購法 / 第31講
GPL31-L1-11,Level 1,multiple_choice,依第31講，公開招標主要連結政府採購法何條？,第19條,第22條,第30條,第72條,A,1,TRUE,第31講指出公開招標為採購法第19條。,公開招標法源,Notion：政府採購法 / 第31講
GPL31-L1-12,Level 1,multiple_choice,依第31講，公開招標的定位為何？,原則性做法,只限獨家採購,只限緊急採購,只限研究發展,A,1,TRUE,第31講指出公開招標（第19條）是原則性做法。,公開招標定位,Notion：政府採購法 / 第31講
GPL31-L1-13,Level 1,multiple_choice,依第31講，限制性招標主要連結政府採購法何條？,第22條,第19條,第31條,第72條,A,1,TRUE,第31講指出限制性招標為採購法第22條。,限制性招標法源,Notion：政府採購法 / 第31講
GPL31-L1-14,Level 1,multiple_choice,依第31講，下列何者可能是限制性招標條件？,緊急、獨家、研究發展等特定條件,承辦人覺得方便,廠商熟識機關,投標人住得近,A,1,TRUE,第31講指出若符合特定條件，如緊急、獨家、研究發展等，可採限制性招標。,限制性招標條件,Notion：政府採購法 / 第31講
GPL31-L1-15,Level 1,multiple_choice,依第31講，午餐採購常採第22條第1項第9款何種性質？,委託專業服務進行評選,軍事機密採購,公告金額以下小額採購,押標金沒收,A,1,TRUE,第31講指出午餐採購常採第22條第1項第9款「委託專業服務」進行評選。,午餐採購常用款目,Notion：政府採購法 / 第31講
GPL31-L1-16,Level 1,multiple_choice,依第31講，押標金與保證金制度目的為何？,確保廠商履約誠信,增加機關收入,鼓勵廠商棄標,免除契約責任,A,1,TRUE,第31講指出押標金與保證金制度目的在確保廠商履約誠信。,押標金保證金目的,Notion：政府採購法 / 第31講
GPL31-L1-17,Level 1,multiple_choice,依第31講，押標金與保證金制度主要連結政府採購法何條？,第30條、第31條,第19條、第22條,第72條、第101條,第7條、第14條,A,1,TRUE,第31講將押標金與保證金制度列為第30條、第31條。,押標金法源,Notion：政府採購法 / 第31講
GPL31-L1-18,Level 1,multiple_choice,依第31講，不予發還押標金之法定事由主要見於何條？,第31條第2項,第22條第1項第9款,第72條,第7條,A,1,TRUE,第31講指出需注意不予發還押標金之法定事由（第31條第2項），為國考常見考點。,押標金不予發還,Notion：政府採購法 / 第31講
GPL31-L1-19,Level 1,multiple_choice,依第31講，下列何者屬保證金種類？,履約保證金、預付款還款保證、保固保證金,押標金、營業稅、所得稅,選舉保證金、罷免保證金,律師保證金、法官保證金,A,1,TRUE,第31講列保證金種類包含履約保證金、預付款還款保證、保固保證金等。,保證金種類,Notion：政府採購法 / 第31講
GPL31-L1-20,Level 1,multiple_choice,依第31講，契約文件包括何者？,投標須知、契約本文及其附件,只有口頭承諾,只有廠商報價單,只有新聞稿,A,1,TRUE,第31講指出契約文件包括投標須知、契約本文及其附件。,契約文件,Notion：政府採購法 / 第31講
GPL31-L1-21,Level 1,multiple_choice,依第31講，契約文件之效力優先順序應如何？,於契約中明定,由廠商事後決定,完全不用處理,由學生投票決定,A,1,TRUE,第31講指出契約文件效力優先順序應於契約中明定。,契約效力順序,Notion：政府採購法 / 第31講
GPL31-L1-22,Level 1,multiple_choice,依第31講，驗收與減價收受主要連結政府採購法何條？,第72條,第19條,第22條,第30條,A,1,TRUE,第31講指出驗收與減價收受為採購法第72條。,驗收減價收受法源,Notion：政府採購法 / 第31講
GPL31-L1-23,Level 1,multiple_choice,依第31講，驗收不符但採減價收受時，須注意何者？,不符項目非屬重要，且不妨礙安全及使用需求,任何重大不符都必須收受,不需程序即可收受,只要廠商要求就收受,A,1,TRUE,第31講指出減價收受須符合不符項目非屬重要，且不妨礙安全及使用需求。,減價收受條件,Notion：政府採購法 / 第31講
GPL31-L1-24,Level 1,multiple_choice,依第31講，機關得因何種情形終止契約？,廠商重大違約或公共利益需要,廠商完全履約良好,承辦人心情不好,學生喜歡換菜單,A,1,TRUE,第31講指出機關得因廠商重大違約或公共利益需要終止契約。,終止解除契約,Notion：政府採購法 / 第31講
GPL31-L1-25,Level 1,multiple_choice,依第31講，終止或解除契約時仍需注意何種問題？,損害賠償之請求權,只需刪除契約文件,必然免除所有責任,不得記錄違約事實,A,1,TRUE,第31講指出終止與解除契約時需注意損害賠償之請求權。,損害賠償請求權,Notion：政府採購法 / 第31講
