id,level,type,question,option_a,option_b,option_c,option_d,correct,points,required,explanation,topic,source
GPL12B-L1-01,Level 1,multiple_choice,某機關要買辦公設備，採購網共同供應契約已有符合需求品項，承辦人卻直接自行找廠商。依第12講，較正確方向為何？,項目與規格相符時，原則上優先使用共同供應契約,共同供應契約只是參考，永遠不得使用,共同供應契約只適用私人企業,只要自行找廠商比較快即可,A,1,TRUE,第12講新鮮人清單指出，共同供應契約項目與規格相符即優先採用，具環保標章者更應優先。,共同供應契約使用,Notion：政府採購法 / 第12講 / 再一次
GPL12B-L1-02,Level 1,multiple_choice,某共同供應契約品項有多家廠商與服務條件，承辦人想比較價格與服務。依第12講，契約通常可提供哪些資訊？,案號、契約起迄、廠牌型號、價目與服務條件,廠商員工私人薪資,承辦人家庭資料,評選委員私人電話,A,1,TRUE,第12講指出共同供應契約會載明採購案號、契約起迄、廠牌型號、價目與服務條件，供查核與比較。,共同供應契約查核,Notion：政府採購法 / 第12講 / 再一次
GPL12B-L1-03,Level 1,multiple_choice,某共同供應品項有環保標章商品，承辦人未說明理由直接改買一般商品。依第12講，主要問題為何？,具環保標章者原則優先，不採用須敘明理由並核准,環保標章商品一律不得採購,環保標章與採購完全無關,只要一般商品較熟悉即可跳過,A,1,TRUE,第12講綠色採購指出符合環保標章者優先使用；不採用者須敘明、核准後方得改採其他商品。,綠色採購,Notion：政府採購法 / 第12講 / 再一次
GPL12B-L1-04,Level 1,multiple_choice,某共同供應契約10萬元以上設備到貨後，使用單位尚未測試，廠商即要求先開發票付款。依第12講，較正確處理為何？,先行測試，必要時正式驗收合格後始得開立發票,一律先付款再驗收,共同供應契約完全免測試,由廠商自行宣布驗收合格,A,1,TRUE,第12講提示10萬元以上交貨地點應先行測試，必要時通知使用單位或事務單位辦理正式驗收，合格後始得開立發票。,共同供應驗收,Notion：政府採購法 / 第12講 / 再一次
GPL12B-L1-05,Level 1,multiple_choice,機關買電腦時，想順便附加採購與電腦無關的禮品。依第12講，額外項主要問題為何？,額外項須與主項有直接關聯,額外項可以完全無關,額外項不得有任何金額限制,額外項可免所有程序,A,1,TRUE,第12講說明額外項或附加採購是主項採購附帶增購之項目，須與主項有直接關聯。,額外項關聯,Notion：政府採購法 / 第12講 / 再一次
GPL12B-L1-06,Level 1,multiple_choice,主項採購金額80萬元，附加項金額20萬元。依第12講以十分之一為例，主要疑義為何？,20萬元超過主項80萬元的十分之一，可能不符附加採購比例限制,附加項必須高於主項金額,附加項金額完全不受限制,只要未達公告金額即可無限制附加,A,1,TRUE,第12講以附加採購金額不逾主項金額十分之一為例；80萬元的十分之一為8萬元。,額外項比例,Notion：政府採購法 / 第12講 / 再一次
GPL12B-L1-07,Level 1,multiple_choice,某承辦人認為只要是主項附加項，就完全不用比價、議價或留證。依第12講，何者正確？,即使是附加採購，必要招標、比價或議價程序不得當然免除,附加採購永遠免程序,附加採購由廠商自行決定價格即可,附加採購不得電子訂購,A,1,TRUE,第12講指出即使是附加採購，招標/比議價等程序不得免除，仍應依未達公告金額採購辦法等辦理並留證。,附加採購程序,Notion：政府採購法 / 第12講 / 再一次
GPL12B-L1-08,Level 1,multiple_choice,某共同供應契約品項不符特殊需求，機關要自行採購。依第12講，較完整作法為何？,填具不採用共同供應契約申請書，載明具體理由、程序與法源，經核定後辦理,直接自行買即可，不需說明,只要廠商願意報價即可免用,共同供應契約不符需求時也絕對不能自行採購,A,1,TRUE,第12講指出具正當理由可免用共同供應契約，但應填具申請書，載明規格不符之具體理由、擬採程序與法源，經權責核定。,免用共同供應,Notion：政府採購法 / 第12講 / 再一次
GPL12B-L1-09,Level 1,multiple_choice,下列何者較可能是第12講所稱免用共同供應契約的正當理由？,網站查無特定DVD/CD，或既有契約到期且新約未生效,承辦人不想登入系統,共同契約價格透明不方便操作,熟識廠商希望直接交易,A,1,TRUE,第12講列出共同供應契約項目不符需求、網站查無或既有契約到期且新約未生效等，可能作為正當理由。,免用理由,Notion：政府採購法 / 第12講 / 再一次
GPL12B-L1-10,Level 1,multiple_choice,某單位多人共用同一組二代採購網帳號密碼下單。依第12講，主要問題為何？,二代採購網為個人帳號制，應依個人身分申請與管理,共同帳號是唯一合法方式,採購網不用帳號也能下單,帳號應交由廠商保管,A,1,TRUE,第12講指出二代採購網為個人帳號制，提供身分資料與Email向窗口申請，首次登入應更改密碼。,採購網帳號,Notion：政府採購法 / 第12講 / 再一次
