id,level,type,question,option_a,option_b,option_c,option_d,correct,points,required,explanation,topic,source
GPL20B-L1-01,Level 1,multiple_choice,某同學以為第20講只在講水利案例。依第20講，本講完整主軸較接近何者？,招標、評選、決標到履約與品質管理，並重點說明最有利標程序與委員會運作,只講不良廠商公告,只講土石方申報,只講營業稅稅籍登記,A,1,TRUE,第20講聚焦條文規範與實務操作：招標、評選、決標到履約與品質管理，重點說明最有利標程序、適用範圍與委員會運作，並以水利工程案例總結。,講次主軸,Notion：政府採購法 / 第20講 / 再一次
GPL20B-L1-02,Level 1,multiple_choice,機關臨時更改開標時間與地點，未依招標文件執行。依第20講，主要問題為何？,時間、地點、程序、資格門檻均須依招標文件與法規執行,開標時間可任意改不需通知,資格門檻可現場修改,招標文件只是參考,A,1,TRUE,第20講核心觀念強調遵循招標文件與法規，時間、地點、程序、資格門檻均須依文件執行。,招標文件遵循,Notion：政府採購法 / 第20講 / 再一次
GPL20B-L1-03,Level 1,multiple_choice,某廠商資格不符，機關仍讓其進入評選。依第20講，主要錯誤為何？,資格審查為第一關，不符規定者不得進入評選,資格不符仍應優先評選,資格審查只在決標後做,資格審查可完全省略,A,1,TRUE,第20講招標至決標程序指出，資格審查是第一關，不符規定者不得進入評選。,資格審查,Notion：政府採購法 / 第20講 / 再一次
GPL20B-L1-04,Level 1,multiple_choice,評選委員會與工作小組初審意見不同，但未記錄也未交召集人處理。依第20講，主要問題為何？,不同意見須記錄，提交召集人處理並列入會議紀錄,不同意見必須刪除,工作小組意見不得出現,委員會不得討論,A,1,TRUE,第20講指出評選委員會與工作小組初審意見不同者須記錄，提交召集人處理並列入會議紀錄。,評選紀錄,Notion：政府採購法 / 第20講 / 再一次
GPL20B-L1-05,Level 1,multiple_choice,評選中發現足以影響採購公正的不當行為，機關仍決標。依第20講與第48條，主要問題為何？,發現違法或不當足以影響公正時，依法不予決標,有不當行為仍必須決標,第48條只管驗收,公平性與決標無關,A,1,TRUE,第20講指出公平性審查中，若發現違法或不當足以影響公正之行為，依採購法第48條不予決標。,公平性審查,Notion：政府採購法 / 第20講 / 再一次
GPL20B-L1-06,Level 1,multiple_choice,最有利標評選結果出爐後，機關未檢核價格合理性即決標。依第20講，主要問題為何？,決標前應確認價格合理，避免浪費公帑,最有利標完全不用看價格,價格越高越好,只要技術分高就不得議價,A,1,TRUE,第20講指出決標須確認價格合理；必要時依第56條進行協商或議價。,價格合理性,Notion：政府採購法 / 第20講 / 再一次
GPL20B-L1-07,Level 1,multiple_choice,某案價格偏高但仍有調整空間，機關不知道可依何條啟動協商。依第20講，應注意何者？,必要時依第56條啟動協商/議價,依第101條公告不良廠商,依第107條銷毀文件,依第98條進用比例,A,1,TRUE,第20講提示第56條為協商程序，價格合理性不足時必要可啟動協商/議價。,協商議價,Notion：政府採購法 / 第20講 / 再一次
GPL20B-L1-08,Level 1,multiple_choice,某承辦人說最有利標就是找最低價。依第20講，主要錯誤為何？,最有利標評審技術、品質、功能、商業條件與價格，非只看低價,最有利標只看最低價,最有利標不得看品質,最有利標不得看技術,A,1,TRUE,第20講指出最有利標評審面向包含技術、品質、功能、商業條件與價格，非只看低價。,MAT本質,Notion：政府採購法 / 第20講 / 再一次
GPL20B-L1-09,Level 1,multiple_choice,某大型複雜資訊服務案，各廠商方案差異大，機關仍堅持最低標。依第20講，較佳方向為何？,大型、複雜、專業性標的宜採最有利標以避免低價履約風險,所有標的都只能最低標,最有利標只適用小額文具,資訊服務不得評選,A,1,TRUE,第20講指出最有利標為趨勢，大型、複雜或專業性標的宜採，兼顧技術、品質、機能、商業條款與價格。,MAT適用,Notion：政府採購法 / 第20講 / 再一次
GPL20B-L1-10,Level 1,multiple_choice,機關開標後才臨時找人組成評選委員會並訂評選標準。依第20講，主要問題為何？,評選委員會應於招標前成立並訂/審評選標準,評選委員會應決標後才成立,評選標準可開標後臨時決定,委員會不得審標準,A,1,TRUE,第20講最有利標核心程序指出，招標前成立評選委員會，訂/審評選標準。,評選委員會成立,Notion：政府採購法 / 第20講 / 再一次
