id,level,type,question,option_a,option_b,option_c,option_d,correct,points,required,explanation,topic,source
GPL24-L1-01,Level 1,multiple_choice,依第24講，本講重點是從何種角度看政府採購品質制度？,從承包商或廠商角度看品質管理與履約品質控制,從法院審判角度看刑事責任,從境外電商角度看稅務登記,從選舉制度角度看投票程序,A,1,TRUE,第24講核心是從承包商角度看政府採購品質制度，重點在採購廠商品質管理與履約品質控制。,講次主軸,Notion：政府採購法 / 第24講
GPL24-L1-02,Level 1,multiple_choice,依第24講，採購法第70條核心精神為何？,機關應建立工程施工品質管理制度,機關應一律採最低標,廠商可以免除品管責任,工程材料可不送審,A,1,TRUE,第24講指出第70條核心精神是機關應建立工程施工品質管理制度。,第70條核心,Notion：政府採購法 / 第24講
GPL24-L1-03,Level 1,multiple_choice,依第24講，第70條品質管理制度目的不包括下列何者？,確保品質、確保安全、確保履約成果,確保品質,確保安全,確保廠商不用送審,D,1,TRUE,第24講指出第70條目的為確保品質、確保安全、確保履約成果。,第70條目的,Notion：政府採購法 / 第24講
GPL24-L1-04,Level 1,multiple_choice,依第24講，政府採購工程廠商須符合何種業別並受營造業法管理？,綜合營造業、專業營造業、土木包工業,飲料店、書店、餐車,律師事務所、會計師事務所,境外電商平台,A,1,TRUE,第24講指出工程廠商須符合綜合營造業、專業營造業、土木包工業，並依營造業法管理。,合法廠商資格,Notion：政府採購法 / 第24講
GPL24-L1-05,Level 1,multiple_choice,依第24講，一個工程工地至少包含下列哪些角色？,負責人、主任技師、工地主任、品管人員、勞安人員、現場工程師,只有老闆一人,只有會計人員,只有投標代理人,A,1,TRUE,第24講指出工程工地組織至少包含負責人、主任技師、工地主任、品管人員、勞安人員、現場工程師。,廠商組織架構,Notion：政府採購法 / 第24講
GPL24-L1-06,Level 1,multiple_choice,依第24講，老師用何工程作為工程進度管理案例？,台中網球中心新建工程,故宮南院新建工程,桃園大圳,台北捷運票價案,A,1,TRUE,第24講指出老師以台中網球中心新建工程作為進度管理案例。,進度管理案例,Notion：政府採購法 / 第24講
GPL24-L1-07,Level 1,multiple_choice,依第24講，工程進度控制主要比較何者？,預定進度與實際進度,底價與押標金,異議與申訴,投票率與得票率,A,1,TRUE,第24講指出進度控制為預定進度 vs 實際進度。,進度控制,Notion：政府採購法 / 第24講
GPL24-L1-08,Level 1,multiple_choice,依第24講，若工程落後，可能原因不包括下列何者？,天候因素、變更設計、土方問題、景觀工程延誤,天候因素,變更設計,廠商星座不合,D,1,TRUE,第24講列出進度落後原因可包括天候因素、變更設計、土方問題、景觀工程延誤等。,進度落後原因,Notion：政府採購法 / 第24講
GPL24-L1-09,Level 1,multiple_choice,依第24講，所有材料能否直接使用？,不能，必須送審、核准、進場、使用,可以直接使用,只要廠商口頭保證即可,只要價格低即可,A,1,TRUE,第24講材料設備送審制度指出所有材料不能直接使用，必須送審→核准→進場→使用。,材料設備送審,Notion：政府採購法 / 第24講
GPL24-L1-10,Level 1,multiple_choice,依第24講，送審資料應記載下列何者？,項目名稱、送審日期、回覆日期、核准日期、文號、備註,廠商星座,投標順序,員工生日,A,1,TRUE,第24講指出送審資料應記載項目名稱、送審日期、回覆日期、核准日期、文號、備註。,送審文件管理,Notion：政府採購法 / 第24講
GPL24-L1-11,Level 1,multiple_choice,依第24講，下列何種施工計畫也要送審？,鋼筋、混凝土、模板、防水、景觀、電梯工程,只有採購公告,只有契約封面,只有廠商名片,A,1,TRUE,第24講指出材料要送審，施工計畫也要送審，例如鋼筋、混凝土、模板、防水、景觀、電梯工程。,施工計畫送審,Notion：政府採購法 / 第24講
GPL24-L1-12,Level 1,multiple_choice,依第24講，工程採購常同時包含何者？,工程、財物、勞務,只有工程，絕無財物勞務,只有財物,只有勞務,A,1,TRUE,第24講老師特別強調工程採購其實是混合採購，常同時包含工程、財物與勞務。,混合採購,Notion：政府採購法 / 第24講
GPL24-L1-13,Level 1,multiple_choice,依第24講，工程採購中的財物例如何者？,電梯、門窗、設備,景觀植栽維護,律師諮詢,勞安教育訓練,A,1,TRUE,第24講指出工程案中財物例如電梯、門窗、設備。,工程採購中的財物,Notion：政府採購法 / 第24講
GPL24-L1-14,Level 1,multiple_choice,依第24講，工程採購中的勞務例如何者？,景觀植栽、維護工作,電梯,門窗,鋼筋,A,1,TRUE,第24講指出工程案中勞務例如景觀植栽、維護工作。,工程採購中的勞務,Notion：政府採購法 / 第24講
